Clarifying crash reporter behviour in Mac,Merge pull request from UNK / patch - 1
conv op,Merge pull request from antinucleon / master
[ jstests ] Change sorting benchmarks to run setup for each iteration,[ Test ] Fix UNK test .
SERVER - 33551 Track snapshot read transactions with MultiDocumentTransactionState in Session,SERVER - UNK Fix race condition in UNK
Automated rollback of commit 082a349b260c3ceeab7c616700fbe19810191216,Automated rollback of commit UNK
Added the option to get the timesteps separated by the suggested segmentation,Merge pull request from UNK / master
dbms : Server : simplified code [ # METR - 14875 ],Dbms : Development [ # CONV - 2944 ] .
Fix build,Merge pull request from ClickHouse / UNK
Merge pull request from enen92 / removedpythonfunctions,Merge pull request from Montellese / UNK
SERVER - 51320 Remove CollectionLock to system . views from functions in ViewCatalog .,SERVER - UNK Remove UNK
prepare internationalization ; rename project to bitcoin - qt,Update README . Rst
"test : Fix rpc_net . py "" pong "" race condition",Test : Fix race condition in UNK . Py
prevent submodule headers from influencing the build,Merge pull request from soltanmm / UNK
Remove the high - priority flag from IdleNotification ( ) since,Rename UNK to UNK .
Fix typo : immeditely ? immediately,Fix typo
Add timezone mapper readme ( ),Create README . Md
MIPS : Add rounding support in simulator and RINT instruction .,MIPS : Implement UNK .
update CHANGELOG with 2 . 4 changes,[ Ci skip ]
add cmder_shell method,Merge pull request from UNK / patch - 1
Remove non - existing test file from build,Automated rollback of commit UNK
Merge pull request from mda000 / issue2972,Merge pull request from UNK / master
Update graph_executor . cc,Merge pull request from UNK / master
"Factor out waiting for stuff to separate scheduler module , add tests",Remove UNK
Fixed typo,Update tensorflow / core / kernels / UNK . Cc
Merge pull request from zhagsenkk / master,Merge pull request from Paulb23 / UNK
applying package updates * * * NO_CI * * *,Applying package updates * * * NO_CI * * *
cleanup and improvement of branch coverage,Merge pull request from theodelrieu / feature / UNK
[ DOCS ] Corrections and clarifications to classref,Doc : Sync classref with current source
test : ensure that we do not regress the standard library isolation,Merge pull request from gottesmm / UNK
[ ClangImporter ] Revise enum splitting to not stop right before a number .,Merge remote - tracking branch ' origin / master ' into master - next
FastRestore : Fix segmentation fault,FastRestore : Fix bug in UNK
Add new ARM macro assembler function CompareRoot left out of previous commit .,"Reland "" [ runtime ] Add UNK . ( Patchset id : 20001 of https : / / codereview . Chromium . Org / UNK / )"
fix metadata time,Dbms : Development [ # CONV - 2944 ] .
Create a central x - macro database of value witnesses . NFC .,Merge pull request from gottesmm / pr - UNK
"Made filepath_file_opener_t have reentrance_mutex_ , made unlink_serializer_file run in blocker pool .",Added DISABLE_COPYING to UNK .
adding r . binary reql tests,Merge pull request from apolcyn / UNK
Merge pull request from houtoms : pr_fix_rnn_tensor_core_use,Automated rollback of commit UNK
Merge and generalize case 3 and case 6,Merge pull request from UNK / UNK
Fix incoming calls .,Fix build for Xcode .
Internal change,Automated rollback of commit UNK
update muParser to v . 2 . 2 . 6 . 1 ( ),[ UNK ] update to 2 . 1 . 3
"Add detection_responder which allows each platform to process the person detection output in its own way . For example , sparkfun_edge lights up the yellow LED for no person and the green LED for person , and toggles the blue LED on each run .",Merge pull request from UNK : UNK / UNK
VideoPlayer : fix starttime of realtime streams,Merge pull request from FernetMenta / UNK
[ heap ] Remove dead { MemoryChunk : : CommitArea } method .,[ Heap ] Remove dead code
"Added tests for issues # , 6544",Merge pull request from alalek : UNK
Remove at : : Optional ( ),Revert UNK : [ Pytorch ] [ PR ] Add UNK : : UNK ( )
use correctly ' ' ( ),Fix typo
allow creating edges,Added missing documentation
Merge pull request from bob - wilson / sr7038,Merge pull request from gottesmm / UNK
Paraeterize browser . test_html5 ( ),Merge pull request from juj / UNK
Removing constant unused in code .,Merge pull request from UNK : Patch - 1
Sema : Remove TR_NonEnumInheritanceClauseOuterLayer,Merge remote - tracking branch ' origin / master ' into master - next
always perform proper block cleanup,Fix compile warning
Merge pull request from practicalswift / typo - fixes - 20160605,Merge remote - tracking branch ' origin / master ' into master - next
Fixed stereoscopic ( VR ) sky in GLES2,Merge pull request from clayjohn / UNK
fix Windows path name comparison,Merge pull request from UNK / UNK
check distill_asm return code in wasamator,Fix typo
proton : Remove python2 case,Merge pull request from UNK / master
MobileNet - SSD and VGG - SSD topologies in Halide,Merge pull request from dkurt : UNK
Moved API Breaking Changes section of the documentation above the programmer ' s FAQ .,Merge pull request from UNK / master
Merge pull request from xingyu - long : xingyu - add - other - gpu - usage,Internal change
"Merge : Assert that RPCArg names are equal to CRPCCommand ones ( blockchain , rawtransaction )",Merge pull request
Add - SimpleState combinator,Merge pull request from UNK / patch - 1
Session : Preserve user save handler on session_destroy,HHVM Debugger : Support UNK
Refactoring mem leak test,Integrate wilrich / UNK into master
Merge commit for internal changes,Automated rollback of change UNK
add warning on exception,Fixed compile warning
replace register_lb . png,Update UNK . Md ( )
Move getMemSize ( ) out of the ArrayData private member - data section,Use UNK ( ) instead of UNK ( )
kernel : Remove unnecessary includes,Merge pull request from lioncash / UNK
Do Else ( ) first for JoinContinuation ( ) in IfBuilder .,Fix UNK : : UNK ( )
[ runtime ] Tidy up symbol table patching to satisfy with upstream Clang,Merge remote - tracking branch ' origin / master ' into master - next
Merge pull request from yandex / fix_prewhere_with_sampling_2,Dbms : Development [ # CONV - 2944 ] .
SERVER - 14624 Add isInitialized ( ) concept to ReplicaSetConfig ; expose some field name constants .,SERVER - UNK Don ' t use UNK in UNK
QueryNormalizer with visitor interface,Dbms : Development [ # CONV - 2944 ] .
Merge pull request from EOSIO / feature / bump - version - to - 1 . 4 . 1,Merge pull request from EOSIO / UNK
Merge pull request from ldkraemer / BF2CR - 10Bootscr,Add UNK
stdlib : Convert comments to use ' - requires : ' instead of ' Requires : ' .,Merge pull request from UNK / master
ParseFromString returns bytes parsed ( ),Merge pull request from UNK / master
Fix two signal errors,Merge pull request from qarmin / UNK
[ docs ] Add release notes for removing ` - usehd `,Merge pull request
Added a sanity check to make it easier to debug graph corruptions,Automated rollback of commit UNK
"Revert "" [ stdlib ] Use a universal empty array buffer """,Merge pull request from apple / revert - UNK - UNK
"[ KeyedLoadIC ] Support Smi "" handlers "" for element loads",[ Stubs ] Introduce UNK .
context propagation API,Merge pull request from jtattermusch / UNK
Fix aliasing problem in inlined stores on x64 and ia32 . The receiver,Implement UNK : : UNK .
change default auto - run config to false,* [ android ] fix test
docs : update README . md,Update README . Md ( )
[ Sema ] Detect if we should use a conditional binding when recording the CoerceToCheckedCast fix,Merge pull request from xedin / rdar - UNK
Merge pull request from acxz : fix - hip - path,Merge pull request from UNK : UNK
SERVER - 17496 Move ChunkManager to separate file,SERVER - UNK Remove UNK
Fix indentation and avoid docu - block .,Doc - fix typo ( )
add binary search implemented by recursion in javascript,Merge pull request from UNK / master
"Revert "" change padding_list to paddings """,Update tensorflow / core / kernels / UNK . Cc
Fix exception_wrapper : : throwException when called before main,Fix UNK ( )
"issue : Added "" ccdictionary_to_jsval "" function , now TMXOrthoObjectsTest and TMXIsoObjectsTest don ' t crash .",Merge pull request from dumganhar / develop
"Reland ^ 3 "" [ turbofan ] Use feedback when reducing global loads / stores . """,[ Turbofan ] Remove UNK
Provide a std : : streambuf wrapper around tcp_conn_t,Merge pull request from UNK / master
added config / user - * to packignore,Merge pull request from UNK / master
! B ( Gnm ) Fix texture loading of non - tiled textures .,! I integrate from / / ce / main . . .
removed old snippet css,Rename UNK . Cc to UNK . Swift
Format issues,[ Ir ] [ refactor ] Simplify UNK
"improve comments about target_file_size_base , target_file_size_multiplier , max_bytes_for_level_base , max_bytes_for_level_multiplier Summary :",Merge pull request from gavinandresen / UNK
wip backtracer,Merge pull request from gavinandresen / UNK
Add parse error handling . [ # CLICKHOUSE - 3128 ],Dbms : Development [ # CONV - 2944 ] .
Fix return type in collection fromArray / Vector / Iterable ( ) methods,Use UNK ( ) for UNK
logging : add AsyncFileWriter,Add missing folly : : UNK
commented wrong line,Merge pull request from alalek : UNK
IDE : Ensure syntax coloring for contextual where clauses,Merge pull request from xedin / rdar - UNK
more ConcurrentHashMap deletion tests,Fix UNK : : UNK
universalambigs : Add missing include file,Merge pull request from stweil / UNK
Update generated Op docs .,Update generated Python Op docs .
more,Update CHANGELOG . Md
Removed # includes for Catch headers,Updated UNK . Hpp
[ ConstraintSystem ] Adjust keypath subscript assert to account for dynamic member lookup,Merge pull request from xedin / rdar - UNK
Made ~ intrusive_list_node_t non - virtual and protected .,Made UNK . Hpp not use scoped_ptr . Hpp .
Allow cold change of active extruder ( ),Fix compile error
fixed : numeric input dialog missing in various keymaps,Merge pull request from Montellese / UNK
"[ Runtime ] Cache protocol conformance descriptors , not witness tables .",Merge pull request from UNK / UNK
Merge pull request from ksooo / fix - fileitem - isgame - performance - issue,Merge pull request from Montellese / UNK
Add missing engine f / w for CAR . RAV4H_TSS2 ( ),UNK FW ( )
Add file to KO translation docs,Merge pull request from UNK / patch - 1
Merge pull request from compnerd / elf - check,Merge remote - tracking branch ' origin / master ' into master - next
profiler : : TraceMe - Improve EventQueue documentation,Automated rollback of commit UNK
Merge pull request from compnerd / importing - is - not - inclusive,Merge pull request from adrian - prantl / UNK
Tungsten : add IBL to the preview panel ( ),Merge pull request from UNK / patch - 1
[ WIN32 ] fixed : reinitialize shaders and textures when video size changes . Fixes,Merge pull request from Memphiz / UNK
Prediction : use fewer third - party dependencies to avoid TLS issues,Prediction : Fix lint
SERVER - 40142 Coverity analysis defect 112101 : Double free,SERVER - UNK Fix typo
MIPS : Fix ' MIPS : Fix dd ( ) implementations for compact branches . ',MIPS : Fix UNK test .
[ wasm ] Add support and unittests for decoding signed LEB128 .,[ Wasm ] Fix UNK .
Fix test_ldexp on Windows ( ),Fix UNK ( )
Handle < Node > - > Expr,Refactor
"VideoPlayer : video - refactoring , cleanup , minor fixes",Merge pull request from popcornmix / UNK
planning : ( 1 ) use less ( half ) level_distance when adc is stopped for sample waypoints ; ( 2 ) tempararily disable sunnyvale_big_loop tests,Planning : Fix integration test
internal framework cleanup,Add UNK : : UNK ( )
Merge pull request from yuxshao / fix - ellipse - gaps,Merge pull request from UNK / master
SERVER - 10670 Allow acquireUser to drop the cache mutex while doing disk / network IO .,SERVER - UNK add UNK : : UNK
[ osx ] remove redundent forced includes,Merge pull request from UNK / UNK
Fix tests,Merge pull request from ctiller / UNK
Improved freelook,Merge pull request from djrm / UNK
applying package updates * * * NO_CI * * *,Applying package updates * * * NO_CI * * *
Update generated Python Op docs .,Update generated Python Op docs .
Merge pull request from minggo / master,Merge pull request from dumganhar / UNK - UNK - UNK
Node : Add debug info to add_child reparenting check,Merge pull request from qarmin / UNK
Forbid the any kind of inheritance from @ final classes .,Merge pull request from xedin / rdar - UNK
Make forknotify . py more robust,[ Test ] Add test for UNK .
[ Bash ] Prefer [ p ] & & [ q ] over [ p - a q ] ( ),Merge pull request from UNK / master
Merge pull request from lgeiger : default - quant - int8,Automated rollback of commit UNK
remove linking to libpython on linux / OSX ( ),Created release v19 . 4
std : : auto_ptr is deprecated in c + + 11 / c + + 0x,Merge pull request from miloyip / UNK
[ nojit ] Ship the regexp interpreter unconditionally,"Revert "" [ regexp ] Fix UNK . ( Patchset id : 1 of https : / / codereview . Chromium . Org / UNK / )"
train action improvments,Merge pull request from UNK / UNK
[ addons ] Fix compiler warning : xbmc / xbmc / addons / RepositoryUpdater . h : Private field ' m_addonMgr ' is not used .,Merge pull request from Montellese / UNK
Extend the fast case of HasLocalProperty .,Fix issue UNK .
Intermediate variable,Merge pull request from xedin / rdar - UNK
[ MXNET - 80 ] Fix average pooling kernel size assignment error ( ),Fix UNK ( )
SERVER - 4150 just use a normal set for hybrid reorder dups,SERVER - UNK - fix race condition in UNK
"Guard against undefined , fix",Merge pull request from deepak1556 / UNK
Prediction : average caution obstacles thread usage,Prediction : Fix compile warning
Cleanup : update continue_statements . py to use the base transformer facilities for tracking local state and reindenting node blocks . Rearrange the error handling in base transformer to avoid chained exceptions .,Automated g4 rollback of changelist UNK .
Changed : [ Confluence ] Made the Full screen player controls 20 % bigger ( may need to redo the graphics in future for better sharpness ),Merge pull request from phil65 / UNK
Add - - fast flag to utils / update - checkout,Merge pull request from gottesmm / pr - UNK
Speed - up liveness calculation in vasm - graph - color,Rename UNK : : UNK to UNK
Fixed design bugs in graph viewer,Added missing UNK
Merge pull request from MartijnKaijser / v18 . 0beta3,Merge pull request from MartijnKaijser / UNK
Merged the trunk r8537 ( fixed pdf documentation build ),Merge pull request from UNK : UNK
[ SILGen ] Don ' t crash when calling a generic init with default args . ( ),Merge pull request from gottesmm / UNK
update tests,Fix UNK ( )
Separate Document ' s value and stack allocator .,Merge pull request from UNK / master
Merge pull request from timothyqiu / image - ops,Merge pull request from qarmin / UNK
Do not override system config,Update CMakeLists . Txt
Merge pull request from stanley - cheung / php_pecl_extension,Merge pull request from stanley - cheung / UNK
Merge pull request from akien - mga / gamepad - update - controllerdb,Merge pull request from akien - mga / UNK
Fixed a minor mistake where it was not possible to install a foxx App,Fixed a typo
Update with the new grpc_erro interface,Merge pull request from dgquintas / UNK
ASTScope : Remove crossCheckWithAST ( ),Merge remote - tracking branch ' origin / master ' into master - next
Stage ES6 Array and TypedArray methods,Revert of [ turbofan ] Enable escape analysis . ( Patchset id : 1 of https : / / codereview . Chromium . Org / UNK / )
fixed unicode lowercasing,Fixed compile warning
Merge pull request from owenv / write - swiftdeps - atomically,Merge pull request from practicalswift / typo - fixes - UNK
Add a test suite for NodePath,Merge pull request from juj / UNK
Merge pull request from komakai : no_samples_build - option,Merge pull request from alalek : UNK
debugger / shader : fix address register for reverted arithmetic op,Merge pull request from Subv / UNK
"- CCD in 3D physics was not working ( code was not even there ! ) re - added , fixes 1067",Merge pull request from clayjohn / UNK
Merge pull request from apolcyn / raise_deadline,Merge pull request from UNK / UNK
Add the data explorer page on the nav bar,Merge commit ' UNK ' into jd_secondary_indexes
Status code conformance in grpc . _links,Merge pull request from nathanielmanistaatgoogle / UNK
Merge pull request from abyss7 / fix - build,Merge pull request from ClickHouse / UNK
Docker : remove build - deps for poco,Docker : Updated UNK . Sh
[ turbofan ] Cache the Branch operator ( s ) .,[ Wasm - simd ] Add UNK
Port AStar tests to use doctest,Merge pull request from cj - oci / UNK
Merge pull request from electron / doc - links,Merge pull request from UNK / patch - 1
[ BUG_FIXED ] Fix a crash bug by inserting a new feature .,[ RELEASE ] Notepad + + 6 . 9 . 1 release
[ EXECUTOR ] mirror fix of mirror direction,Merge pull request from UNK / master
Merge pull request from alexmiller - apple / certificate - refresh,Merge pull request from etschannen / feature - remote - logs
Remove commas,Merge pull request from UNK / master
Revert D24859919 : [ pytorch ] [ PR ] Grammatically updated the tech docs,Fix typo ( )
Add docs,Merge pull request from sevirov / sevirov - DOCSUP - UNK - UNK
Fix osx build script,Merge pull request from UNK / UNK
Bump fp - ts from 2 . 5 . 0 to 2 . 5 . 1 ( ),Bump v12 . 0 . 0 - nightly . UNK ( )
Docker | Installer : updated dev . aarch64 dockerfile,Docker : Fix UNK
SERVER - 45625 MigrationSourceManager should only attempt to set a decision on its MigrationCoordinator if its MigrationCoordinator was initialized,SERVER - UNK Fix race condition in UNK
Fix README typo ( ),Merge pull request from UNK / master
Fixed core dump with php7 .,Merge pull request from swoole / UNK
Merge pull request from koying / fixupamlvideo,Merge pull request from koying / UNK
don ' t allow LoadSkin ( ) to run during an Unload / Reload cycle,Merge pull request from Montellese / UNK
"remove "" storing "" from description of library , since it doesn ' t store any phone numbers",Merge pull request from UNK / patch - 1
[ Distributed ] Moving to RapidJSON ( ),Merge pull request from theopolis / UNK
Install grpc_cpp_plugin . exe into tools folder,Merge pull request from UNK / UNK
CLICKHOUSE - 3791 : Add system table collations,Merge pull request from 4ertus2 / joins
Adding log redirect over the network for iOS . Also fixing Stop command crash in Android,Merge pull request from dumganhar / master
Rename unconditional_checked_cast_opaque to unconditional_checked_cast_value,Merge pull request from shajrawi / UNK
Squashed commit of the following :,Merge pull request from andyque / UNK
Add an end - to - end test for the per - channel fake quantization conversion,Add UNK op
add a new ManifestLoader class,Fbcode_builder : Getdeps : Add UNK
fixed jslint,Fix jslint
Fix aggregated memory efficient transform headers .,Fix build .
match delegate signature in benchmark,Merge pull request from jtattermusch / UNK
assert z > len,Merge pull request from UNK / master
webserver : fix sending char * ( ),Add UNK
removed shellviewspec from json,Removed unused file
Fix micro prelu test with correct tensor dimension initialization .,Merge pull request from UNK : UNK / UNK
Merge pull request from fritsch / bisect,Merge pull request from fritsch / UNK
Fix broken asserts in richards benchmark .,Merge pull request from practicalswift / typo - fixes - UNK
[ CMake ] Automagically add private headers in Xcode as well as public headers .,Merge pull request from adrian - prantl / UNK
Merge pull request from lgeiger : slots,Merge pull request from UNK : Master
Use stdlib to avoid ubsan errors,Merge pull request from ctiller / UNK
Merge pull request from stweil / master,Merge pull request from UNK / master
Prediction : modified cruise training .,Prediction : Added UNK
update changelog [ ci skip ],Update ChangeLog . Rst
Change signature of Errors . add_list,Remove UNK
[ ONNX ] Export split with list of sizes ( ),[ Quant ] Add UNK : : UNK ( )
! T ( CryEntitySystem ) Implement component unit tests to avoid regressions of older bugs that keep popping up,! I integrate from / / ce / main . . .
update SDK to v1 . 2 . 0_15_07_03,Merge pull request from Links2004 / master
Unicode tables : DRY in GraphemeClusterBreakPropertyTable . symbolic_values,Merge pull request from UNK / UNK
elegant fetchblob,Update UNK . H
Rename trace event field to avoid duplicating ' Time ' field .,Merge pull request from etschannen / feature - remote - logs
"Change the asmprinter to use pretty syntax for dialect types when it can ,",Merge pull request from UNK : UNK
Turned a reinterpret_cast into a static_cast .,Merge pull request from UNK / master
Mmap reads should not return error if reading past file,Merge pull request from UNK / master
fix sanity and bazel,Merge pull request from yashykt / UNK
Improved the sindex_wait ( ) polling nap logic . Minor cleanup of the sindex not ready error handling .,Removed UNK RSI comment .
[ Fix ] travis . yml : fixed miss typed vnctp,Update . Travis . Yml
"Use "" in symbol . __dict__ "" instead of "" hasattr "" to check if a symbol has api",Merge pull request from UNK : UNK
Make transport_stream_ops all be heap allocated,Merge pull request from dgquintas / UNK
Compiler crasher 1293 no longer crashes after r26508 .,Merge pull request from practicalswift / typo - fixes - UNK
Consolidate JNI inclusion code,Merge pull request from freedomtan : UNK
Add a flag to fix when dataset size is not divisible by batch size . ( ),Fix UNK ( )
"Fixed some problems with the replication - related control_ts . Added a mechanism for marking control_ts as secret , so they will not be displayed in release mode unless ' rethinkdb help secret ' is run .",Added UNK : : UNK ( ) .
[ wasm ] [ cleanup ] Rename fields and methods for function names,"Reland "" [ wasm ] Simplify UNK . ( Patchset id : 1 of https : / / codereview . Chromium . Org / UNK / )"
default temp dir to / tmp,Update appveyor . Yml
[ XLA ] Fix build of dumped_computation_to_text after change that removed an arg from CompileExecutable .,Automated rollback of commit UNK
jsonrpc : fix JSON schema description for List . Limits properties,Merge pull request from Montellese / UNK
Make gears demo request animation frames,Update UNK . C
Add test for d3 module .,Add spec for UNK .
Fix memory leak caused by treating Code : : next_code_link as strong in marker .,Fix presubmit .
Merge pull request from garbear / circular - deps3,Merge pull request from Montellese / UNK
add_swift_host_library : remove FILE_DEPENDS,Build : Remove ` UNK ` from ` _add_swift_host_library_single `
PPC : [ Interpreter ] Add support for parameter variables .,PPC / s390 : Add UNK
fix hhvm / mcrouter build with openssl 1 . 0 . 1 ( Debian 8 ),Fix : Add missing UNK . H
Revert D15393514 : [ pytorch ] [ PR ] Refine CosineAnnealingWarmRestarts doc for issue,Remove UNK ( ) from UNK ( )
[ WEEX - 113 ] [ iOS ] New Touch Dispatch Mechanism And Bubble Sync Method,* [ ios ] bug fix
Merge pull request from djp952 / visualization - nullpackets,Merge pull request from ksooo / pvr - fix - UNK
Merge remote - tracking branch ' origin / master ' into master - rebranch,Merge pull request from gottesmm / UNK
Googletest export,Googletest export
add docs,Add missing documentation .
Merge remote - tracking branch ' origin / master ' into master - next,Merge pull request from apple / revert - UNK - UNK
Import wiredtiger : 472039bd1c9fd31f22730ba25afc23f4b09f59a8 from branch mongodb - 4 . 6,Import wiredtiger : UNK from branch mongodb - 4 . 2
Updating submodules,Updating submodules
[ Test ] Xfail stdlib / NSValueBridging . swift,Merge pull request from UNK / UNK
Fix addon build after the unicode changes,Merge pull request from Rechi / UNK
