Merge pull request from unoplatform / dev / jela / skia - assets,Merge pull request from unoplatform / dev / jela / <unk> - <unk>
[ Android ] Handle LongPress correctly in ViewCell with TapGesture content ( ),Merge pull request from xamarin / fix - <unk>
Add netstandard2 . 0 target,Merge pull request from dotnet / dev / bartde / <unk>
2008 - 01 - 24 Zoltan Varga < vargaz @ gmail . com >,Fix a warning .
MenuTest . cs added new test .,2006 - 12 - 12 Igor Zelmanovich < igorz @ mainsoft . com >
Move CefBrowserUnmanagedWrapper into it ' s own . h file,Add <unk>
Set NETStandardImplicitPackageVersion via dependencies . props,Merge remote - tracking branch ' origin / rel / 2 . 0 . 0 - preview2 ' into dev
Ignore curl error on failed proxy authentication .,Merge pull request dotnet / corefx from stephentoub / <unk>
Panel doesn ' t render nowrap attribute while the Wrap property is set to,fix for <unk>
Properly construct slider ends using HitObject . AddNested,Merge pull request from <unk> / <unk>
Assign schema to what ' s new config file ( ),Merge pull request from <unk> / master
Added tests for Operators,New test .
Update dependencies from https : / / dev . azure . com / dnceng / internal / _git / dotnet - wpf - int build 20191220 . 4 ( ),Update dependencies from https : / / dev . azure . com / dnceng / internal / _git / dotnet - wpf - int build <unk> . 4 ( )
Support netstandard for Abp . AspNetCore package .,<unk>
build : clear previous schematics build artifacts,Merge pull request from abpframework / fix / schematics
"* SoapMessageFormatter . cs : In BuildMethodCallFromSoapMessage , set get the","* <unk> . cs : In <unk> , use a"
Upcate CI Scripts,Merge pull request from <unk> / master
Organised using statements .,Merge pull request from <unk> / <unk>
[ merp ] Add suspend policy to native state summary,[ mono - error ] Add <unk> to <unk>
New - ModuleManifest was incorrectly checking if a Uri was well formed by using ToString ( ) which just outputs the original ( ),Merge pull request from PowerShell / <unk>
fix : Combobox not updating when using Bind ( ) generated ViewModelViewHost ( ),Merge pull request from <unk> / <unk>
[ netcore ] Fix ArgumentException argument order .,Merge pull request from alexanderkyte / <unk>
[ Android ] Fixes work IsClippedToBounds on ( Fast Renderer ) Frame ( ) fixes fixes,[ Android ] Fix <unk> on iOS ( ) fixes
[ mini ] Use catchExcInMonoError to decide if exc should be embedded in MonoError,Fix a warning .
Add VB tests .,Merge pull request from CyrusNajmabadi / <unk>
Adding some tests to System . Linq .,Merge pull request dotnet / corefx from JonHanna / <unk>
"Fix for older versions of Mono , fixes issue .",Merge pull request from warwickmm / <unk>
Refactoring Orchard . ContentManagement,Removing <unk>
Updated Getting Started Writing a Custom Analyzer & Code Fix ( markdown ),Merge pull request from dotnet / merges / master - to - master - vs - deps
Year adjustments where static ( 2020 ),Merge pull request from icsharpcode / <unk>
Merge pull request from campbeb / greenshotIconSize,Merge pull request from <unk> / master
"Add a copy to clipboard command , fixes",Impl <unk>
config : add a default static SparkleConfig,Misc
Change ActionMethodExecuted to be Verbose,Fix build break
Merge pull request from CyrusNajmabadi / oneOrMore,Merge pull request from AlekseyTs / <unk>
Merge pull request from MediaBrowser / dev,update icons
2004 - 08 - 08 Zoltan Varga < vargaz @ freemail . hu >,2004 - 08 - 08 Zoltan Varga < vargaz @ freemail . hu >
Remove . so extension from libcoreclr in mscorlib P / Invokes,Merge pull request dotnet / coreclr from BruceForstall / <unk>
"Move the mono_thread_create ( ) function into utils / mono - threads . h / c , change / simplify its signature a bit .",[ runtime ] Use <unk> ( ) in more places .
"* sys - time . c : Properly set the modification time , instead of using the",* runtime - <unk> . c : <unk> is now the bottom
closes,Merge pull request from lbargaoanu / <unk>
Avoid potentially wasteful compare call,Fix <unk>
Fix incorrect parent state transfer,Merge remote - tracking branch ' upstream / master ' into <unk>
Sqlite : Throw on blocked translation of aggregate ( ),Merge pull request from dotnet - maestro - bot / merge / release / 2 . 2 - to - master
Merge pull request from dotnet - maestro - bot / merge / release / 3 . 0 - to - master,Fix to - Query : Relational : Include navigations in query order
Update dependencies from https : / / github . com / dotnet / arcade build 20190725 . 15 ( ),Update dependencies from https : / / github . com / dotnet / arcade build <unk> . 15 ( )
2004 - 08 - 05 Anirban Bhattacharjee < banirban @ novell . com >,2004 - 08 - 05 Anirban Bhattacharjee < banirban @ novell . com >
Added missing [ AmbientProperty ],Merge pull request from snakefoot / <unk>
Fix comment,New test .
2008 - 05 - 19 Martin Baulig < martin @ ximian . com >,2008 - 01 - 22 Martin Baulig < martin @ ximian . com >
Remove unnecessary local variable .,Merge pull request from warwickmm / <unk>
Make sgen - fin - weak - hash . c a proper module .,Merge pull request mono / mono from kumpera / <unk>
Add eventpipe to dist files ( ),[ build ] Fix the build .
Actually fix profile images,Merge pull request from <unk> / master
Update Git recommended version to 2 . 20 . 1,Merge pull request from feinstaub / <unk>
feat ( theme - shared ) : import toast - container component to module,feat ( theme - shared ) : add <unk>
Added missing file GIFPreviewer,Added <unk>
Feature / new api ( ),Merge pull request from flightlevel / <unk>
Update LICENSE . txt,Merge pull request from <unk> / <unk>
"Fix : String "" interpolation "" , invalid cast when emitting "" IL with C # """,Merge pull request from pentp / <unk>
Merge pull request from nyanmisaka / ios - hls - bitrate,Merge pull request from Bond - 009 / <unk>
add email notification for travis builds,Update . travis . yml
Update AudioCategory . cs,Merge pull request from <unk> / patch - 1
"Revert "" Enable api compat """,Merge pull request dotnet / corefx from ericstj / <unk>
Removed unused constants . Issue dotnet / extensions,Remove unused field
Fix build break due to Razor changes,Fix broken tests
[ colrib ] Fixes mono / mono @ aecdb91a0628efb03d0b6578e9dcdda90904ad20 and add GC tests,Merge pull request mono / mono from alexanderkyte / <unk>
Merge pull request dotnet / corefx from marek - safar / compression,Merge pull request dotnet / corefx from ianhays / <unk>
clean up graphics settings in SettingsMenuLogic . cs,Merge pull request from <unk> / <unk>
Merge pull request from AvaloniaUI / datagrid - indexer - sorting,Merge pull request from <unk> / master
Merge pull request from gregsohl / Add_View_Tags_Shortcuts,Merge pull request from jbialobr / <unk>
add new guide settings,Merge pull request from MediaBrowser / dev
"[ tests ] Works in stand - alone app , fails in nunit",Merge pull request from esdrubal / <unk>
Speed up FileSystem,Fix StyleCop warning
Add IsWithinCustomLimits bool property to IsolatorLimitResult,<unk>
fix yaml,Merge pull request from dotnet / merges / master - to - master - vs - deps
no longer need hibp in connect csp,Update <unk> . cs
2008 - 03 - 02 Miguel de Icaza < miguel @ novell . com >,2008 - 03 - 02 Miguel de Icaza < miguel @ novell . com >
* Modify DefaultControllerTypeProvider to look at the object graph to,Add <unk>
Updated HttpResponse to support binary content .,Merge pull request from <unk> / dev
2005 - 11 - 07 Sebastien Pouliot < sebastien @ ximian . com >,[ reflection ] MonoError - ize <unk>
[ jit ] Remove the exception handling code of the old debugger .,[ jit ] Remove unused <unk> ( ) function .
add package dependencies,Merge pull request from tmat / <unk>
Branching for 2 . 0 . 0 rtm,Branching for 2 . 0 . 0 rtm
Use StringBuilder,Merge pull request from <unk> / master
Merge pull request from jakepoz / update_openal_submodules,Updated Dependencies
Renamed SceneMappingTest now saved in project file .,Fixed broken tests
fix type in debug info,Merge pull request from <unk> / master
Allow store owner to view current wishlists ( similar implementation as sales > current shopping carts ),Admin area . <unk> pages
In FileWebRequestTest and HttpWebRequestTest excluded not working under TARGET_JVM configuration tests .,Merge pull request from <unk> / <unk>
2006 - 03 - 25 Marek Safar < marek . safar @ seznam . cz >,2006 - 03 - 25 Marek Safar < marek . safar @ seznam . cz >
update image magick encoder,Merge pull request from MediaBrowser / dev
Document IndexingKind . cs,Add missing file
moved Base to front from the end,Merge pull request from CyrusNajmabadi / <unk>
Use proper JavaScript comment . Closes,Fix typo
Revert some unrelated changes introduced by merge,Merge pull request from jaredpar / fix - <unk>
Allow UpdateFile to be called when a previous file doesn ' t exist,Merge pull request from <unk> / master
Merge pull request from dotnet - maestro - bot / merge / release / 2 . 2 - to - master,Remove <unk>
Add aspnet - webpack - react NPM package,React to <unk>
Remove file addition test,Remove <unk>
Rework freezing to use masking,Merge pull request from <unk> / <unk>
API work . ( ),Merge pull request from <unk> / master
[ jit ] Emit the push / pop LMF code as IR on amd64 .,Fix the build .
Merge pull request from hbons / fix / linux - status - icons,Merge pull request from <unk> / master
mono : Use the relocated directory for finding support libraries in data / config,[ mono - config ] Fix <unk> ( mono / mono )
Update ILLink version .,Merge pull request dotnet / corefx from dotnet - bot / <unk>
2008 - 10 - 03 Marek Safar < marek . safar @ gmail . com >,2008 - 10 - 03 Marek Safar < marek . safar @ gmail . com >
Add WithHarvesterSpriteBody,Merge pull request from reaperrr / <unk>
Remove Map . SequenceProvider .,Merge pull request from penev92 / <unk>
* ComboBox . cs : Minor correction to previous patch : PageDown should,2008 - 05 - 23 Carlos Alberto Cortez < calberto . cortez @ gmail . com >
Update dogfooding . md,Update <unk> . cs
Merge pull request from jornh / prepare - to - pack - 31 . 0 . 0 - pre1,Merge pull request from <unk> / master
Add Test - Json cmdlet ( NJsonSchema ) ( ),Update <unk> . txt
Add CompareToOriginal at the end of Issue1014 test,Update <unk> . cs
Finishing overloads,Merge pull request from lbargaoanu / <unk>
Merge pull request from MediaBrowser / dev,Merge pull request from MediaBrowser / dev
2005 - 03 - 18 Peter Bartok < pbartok @ novell . com >,2005 - 03 - 18 Peter Bartok < pbartok @ novell . com >
v0 . 8 . 2 ( ),Merge pull request from <unk> / master
"Fix UWP volume , mediasource exception , android position ( )",[ Android ] Fix NRE when <unk> is null ( )
Remove NativeMethods from System . IO . Ports ( dotnet / corefx ),Merge pull request dotnet / corefx from stephentoub / <unk>
Update BuildTools to prerelease - 02020 - 01 ( dotnet / corefx ),Update BuildTools to prerelease - <unk> - 01 ( dotnet / corefx )
( improve ) ToggleSwitch : Add 2 extra content controls to hold / show the on and off labels,Merge pull request from MahApps / feature / <unk>
Rewrite hold note input handling,Rename <unk> to <unk>
"Fix flag - related crash for scripted "" players """,Merge pull request from penev92 / <unk>
2009 - 05 - 04 Bill Holmes < billholmes54 @ gmail . com >,2009 - 05 - 04 Bill Holmes < billholmes54 @ gmail . com >
Added Linq post filtering to indexer searches .,Fixed broken tests
Merge pull request mono / mono from alexanderkyte / pedump_sgen,Merge pull request mono / mono from <unk> / <unk>
2007 - 07 - 26 Nagappan A < anagappan @ novell . com >,2007 - 07 - 26 Nagappan A < anagappan @ novell . com >
make platform,update to xunit
Initial work on BenchmarkDotNet . Diagnostics . Windows rename,Merge pull request from <unk> / <unk>
Update Korean translation : ImageSizeForm,Add <unk> translation
2004 - 07 - 30 Sureshkumar T ( tsureshkumar @ novell . com ),2004 - 07 - 30 Sureshkumar T < tsureshkumar @ novell . com >
Switch to MSBuild . Sdk . Extras for WPF support,Merge pull request from icsharpcode / <unk>
Added protobuild definition for MGCB .,Merge pull request from dellis1972 / <unk>
MediaPlayer . WMS : Fixed issue where next song may not start playing after previous song finished playing,Merge pull request from <unk> / master
Merge remote - tracking branch ' upstream / master ' into feature / statistics_ui,Merge pull request from <unk> / master
Moved common middleare test setup into a base class,remove <unk>
Implemented SetData for Texture2D on Android,Merge pull request from CartBlanche / master
2004 - 04 - 13 Sebastien Pouliot < sebastien @ ximian . com >,2004 - 04 - 13 Sebastien Pouliot < sebastien @ ximian . com >
Merge pull request from AvaloniaUI / dbus - menu - icon,Merge pull request from AvaloniaUI / fixes / <unk> - <unk>
* TreeNodeCollection . cs : Dont ' t recalculate the visible order on,* <unk> . cs : If we don ' t use the
try to fix flickering glow borders ( on resizing ),Merge pull request from <unk> / master
Update Razor submodule to fix build break,Updating submodule ( s )
2008 - 01 - 10 Igor Zelmanovich < igorz @ mainsoft . com >,ChangeLog : Updated ChangeLog
[ sgen ] We don ' t need to trim the free list when finishing gray stack,[ sgen ] Remove unused variable
fix ( reg ) : Propagate resource binding updates top - down when theme changes,Merge pull request from nventive / dev / dr / <unk>
[ Linux ] [ GDB - JIT ] Add try / catch blocks to methods in DWARF ( dotnet / coreclr ),Merge pull request dotnet / coreclr from rahku / <unk>
Updating package version to preview2,Update version prefix to preview3
don ' t cache video output at all,Merge pull request from MediaBrowser / dev
Move health display out of the visibility container,Merge pull request from <unk> / <unk>
Remove Use of CloseHandle,Merge pull request from <unk> / <unk>
TEST 3,Merge pull request from <unk> / patch - 1
Add System . IO . IOException info .,Flush
Code copied over,Merge pull request from jaredpar / fix - <unk>
Fix AttackCharge not picking a new target if the current became invalid,Merge pull request from <unk> / <unk>
Merge pull request from tnatzke / master,Merge pull request from beto - rodriguez / develop
Merge pull request from QuantConnect / bug - quandl - proxy,Fixes
Enable authenticode signing for libraries with open key,Merge pull request dotnet / corefx from weshaggard / <unk>
Merge pull request dotnet / corefx from dsgouda / packupdate,Merge pull request dotnet / corefx from stephentoub / <unk>
Clean tmp folder after unzipping KoreBuild,Clean tmp folder after unzipping KoreBuild
fixed prefix to use abs path and switched to libc + + with clang,Merge pull request from <unk> / patch - 1
Parser now supports mini - series ( treats them as season 1 ) .,Fixed : Added <unk> parser for parser
Moved from Renderer to Writer,Merge pull request from dotnet - maestro - bot / merge / release / 2 . 2 - to - master
Merge pull request dotnet / coreclr from sdmaclea / PR - SIMD - genSIMDIntrinsicInit - 0,Merge pull request dotnet / coreclr from sdmaclea / PR - ARM64 - <unk> - <unk>
Fixed SAB getting the string value for Priority ( instead of the integer value ) .,Fixed broken tests
Don ' t attempt to re - map existing beatmap / ruleset ( for testing ),Fix potential nullref
Optimizing layouts of SkipUntil .,Merge pull request from danielcweber / <unk>
Add a event IsOpenChanged to Flyout,Merge pull request from <unk> / master
Update BlazorHosted template content to new APIs,Merge pull request from aspnet / release / 2 . 1
64bit support for test cases,Merge pull request from icsharpcode / <unk>
2004 - 05 - 14 Umadevi S ( sumadevi @ novell . com ),2004 - 05 - 14 Umadevi S ( sumadevi @ novell . com )
Delete trailing whitespace,React to <unk> changes
greeklegends : add config sort options,<unk> : add config sort option
transmitthenet : Add daily show support for NEB . Resolves,<unk> : add config sort option
Merge pull request from sharwell / try - dequeue - async,Merge pull request from mavasani / <unk>
Sample app added,Add missing files
2005 - 03 - 17 Peter Bartok < pbartok @ novell . com >,2005 - 03 - 17 Peter Bartok < pbartok @ novell . com >
[ netcore ] Show line numbers when xunit tests fail ( ),Merge pull request from alexanderkyte / <unk>
btdigg : default sort to relevance instead of age . resolves,<unk> : add config sort option
Expose MarshalAsAttribute to the runtime .,[ runtime ] Fix <unk> ( mono / mono )
almost all js files are loaded using require . js,added missing space
code style,Merge pull request from <unk> / master
2002 - 04 - 10 Nick Drochak < ndrochak @ gol . com >,2002 - 04 - 10 Nick Drochak < ndrochak @ gol . com >
Missed UnManagedType . LPUTF8Str in last commit .,Merge pull request dotnet / corefx from joperezr / <unk>
Merge pull request from reaperrr / blocksbullets,Add <unk>
chore : Switch to unmodified WinUI Xaml,Merge pull request from nventive / dev / dr / <unk>
Fixed : Now assuming that an Ended series without any airdates are direct - to - dvd .,Added <unk>
Fix typo,
try harder,Merge pull request from <unk> / master
Merge pull request dotnet / corefx from jamesqo / patch - 3,Merge pull request dotnet / corefx from dotnet - bot / from - tfs
Improve the performance of List < T > . Reverse,Merge pull request dotnet / coreclr from stephentoub / <unk>
Update getting - started . md ( ),Merge pull request from aspnet / master
Merge pull request from tritao / system_io_compression_reopen,Merge pull request from <unk> / master
Some code cosmetics in Multicast .,Adding <unk> .
Fix FlakyAttribute ( dotnet / extensions ),Merge pull request from dotnet - maestro - bot / merge / release / 2 . 2 - to - master
2004 - 07 - 24 Martin Baulig < martin @ ximian . com >,[ runtime ] Fix the build .
Remove redundant IEnumerable . Cast < T > call,Merge pull request from pmiossec / <unk>
Simplify expression .,Remove unused variable
[ System . ServiceModel ] Fix flaky Bug652331_2 test,Merge pull request from <unk> / <unk>
add MicroOrm . Dapper . Repositories,Merge pull request from <unk> / master
Update tc msbuild to control versioning for v3,Update build - native . proj to include <unk>
Moving CreateEnumerator tests .,Merge pull request from dotnet / dev / bartde / <unk>
AnimeTorrents : Skip releases which newbie user ' s can ' t download yet ( ),<unk> : add <unk>
Merge pull request from EVAST9919 / simplify - paginated - container,Add <unk>
2008 - 11 - 29 Zoltan Varga < vargaz @ gmail . com >,2008 - 11 - 29 Zoltan Varga < vargaz @ gmail . com >
Fix to make Reverse Engineering work on dnxcore50 and to enable tests for,Update <unk>
Swap order of parameters to event args .,Merge pull request from <unk> / master
Rename itemIds to ids,Merge pull request from cvium / <unk>
[ sgen ] Workers use thread pool .,Merge pull request from BrzVlad / feature - concurrent - work
Add checks for unexpected usages of hte collection .,Merge pull request from CyrusNajmabadi / <unk>
Add UseReactDevelopmentServer ( ) middleware . Factor out common code .,React to <unk> changes
Add docs dir,add <unk>
Merge pull request dotnet / coreclr from prajwal - aithal / devel / arm - ci - script - improv,Merge pull request dotnet / coreclr from BruceForstall / <unk>
GetEventResources . txt into GetEventResources . resx for Microsoft . PowerShell . Commands . Diagnostics resources,Merge pull request from PowerShell / <unk>
Pass catchAll ValueTuple via in ( ),Merge pull request from dotnet - maestro - bot / merge / release / 2 . 2 - to - master
Reduce allocations even more .,Simplify
update to 1 . 0 . 26 - prerelease - 00802 - 01,Merge pull request dotnet / corefx from jhendrixMSFT / master
refactor code,refactor
Merge pull request dotnet / corefx from stephentoub / fix_fwr_concurrency,Merge pull request dotnet / corefx from stephentoub / <unk>
Oracle : Skip testing for Can_use_with_redundant_relationships,Add test for <unk>
2006 - 07 - 31 Alexander Olk < alex . olk @ googlemail . com >,2006 - 07 - 31 Alexander Olk < alex . olk @ googlemail . com >
2007 - 03 - 15 Zoltan Varga < vargaz @ gmail . com >,2009 - 08 - 22 Zoltan Varga < vargaz @ gmail . com >
Added history details modal,Moved to <unk>
Re - enable HttpClient encoding tests on Unix,Merge pull request dotnet / corefx from davidsh / <unk>
Update change log for 3 . 0 . 0 - rc2 . ( ),Changelog for 3 . 0
"Fixes tiberium tree shadow frames , adds large blue crystal .",Merge pull request from <unk> / <unk>
[ arm ] Handle OP_SEQ_POINT opcodes during peephole optimizations correctly .,Fix the build .
Update KernelSamplingMap . cs,Merge pull request from SixLabors / js / fix - <unk>
Fixed issue 184 : exception was thrown when loading settings dialog .,Merge pull request from jbialobr / <unk>
Backspace completion disappears if entire identifier is removed,Merge pull request from CyrusNajmabadi / <unk>
Fixed : Debug log Series reference in QualityAllowedByProfile spec ( ),Merge pull request from <unk> / <unk>
2010 - 01 - 27 Atsushi Enomoto < atsushi @ ximian . com >,2010 - 01 - 27 Atsushi Enomoto < atsushi @ ximian . com >
Fixed broken tests,Fixed : Don ' t use <unk> in <unk>
update notifications,update images
Update and rename . azure - pipelines . yml to azure - pipelines . yml,Merge pull request from <unk> / <unk>
Merge pull request from BranicYeti / patch - 1,Merge pull request from <unk> / patch - 1
Add extension to configure capture startup errors setting which defaults to true,Add <unk>
"revert last changes , gacutil depends on that",Merge pull request mono / mono from lambdageek / dev / monoerror - <unk>
PublishData for AsyncCompletion,Merge pull request from dotnet / merges / master - to - master - vs - deps
allow getting the window placement settings by virtual method,Merge pull request from <unk> / master
Built javascript changes to incorporate them into the combined / minified versions,Removed <unk>
Fix compiler warnings,Fix tests
Added Add module command,Merge pull request from abpframework / maliming / <unk>
added backbone . debug,Removed <unk>
Updating test gallery URL in PackageManagement tests ( ),Fix <unk>
Fix preprocessor definition detection,Update . travis . yml
"Adding docker files , modifying scripts and code to handle ubuntu 16 . 04",Merge pull request dotnet / core - setup from sdmaclea / PR - <unk> - <unk>
Amends to - do items with BenchmarkDotNet and adds purpose ( ),Merge pull request from aspnet / master
Update LICENSE . txt text,Update LICENSE . txt
Further tier price changes,Further changes on the previous commit
Harvester capacity & unload time changed,Merge pull request from <unk> / <unk>
