"Merged revisions 67511 , 67536 - 67537 , 67543 via svnmerge from",bpo - <unk> : Added documentation for fileConfig ( ) . ( )
TST : Verify parsing of data with encoded special characters ( 16218 ) ( ),Merge pull request from jreback / <unk>
' SC ',<unk>
Make Throttle async aware ( ),Fix <unk> ( )
Cosmetic changes,Adds <unk> to events
bpo - 36533 : Reinit logging . Handler locks on fork ( ) . ( GH - 12704 ),Merged revisions <unk> via svnmerge from
add PyYAML dep,Merge pull request from <unk> / master
Merge pull request from madema / patch - 1,Merge pull request from <unk> / devel
Rename zulip : : postgres_appdb to zulip : : postgres_appdb_base .,puppet : Rename <unk> . pp to zulip . pp .
Merge pull request from ContinuumIO / promote_types_fix,Merge pull request from ahaldane / <unk>
Fix Fossil link misplaced,Merge pull request from <unk> / patch - 1
Website body constrained to 1200px,Merge pull request from meeseeksmachine / auto - backport - of - pr - <unk> - on - v3 . 1 . x
"Issue : PEP 380 cleanup part 2 , using the new identifier APIs in the generator implementation",Merged revisions <unk> via svnmerge from
Speed up indicies significantly ( about 10x ) .,Merge pull request from <unk> / <unk>
Add note about useful quote filter .,Merge pull request from <unk> / patch - 1
Fix ImportError,Merge pull request from <unk> / <unk>
Fix typo in 2 . 2 . 4 changelog entry .,Bumped version to 0 . 80 . 0
Placing dots in hostname no longer populates domainname if api > = 1 . 23 ( fixes ),Merge pull request from dnephin / <unk>
Add domains from Issue .,Merge pull request from anudeepND / master
version,version
Samsung TV refinements ( ),Add <unk> service ( )
access_rule module ( ),<unk> module ( )
"password lookup plugin , with working tests and documentation",Merge pull request from <unk> / <unk>
Merge pull request from felixonmars / patch - 1,Merge pull request from <unk> / master
ENH : Unlock the GIL for gufuncs,Merge pull request from <unk> / <unk>
httpclient : clarify docs of HTTPResponse . body,Merge pull request from <unk> / patch - 1
ENH improve docstrings and test for radius_neighbors models,Merge pull request from <unk> / <unk>
"Whoops , left a print statement",Remove print statement
lib . alignments - Pad pts timestamps when video does not start on a keyframe,Bugfixes
bpo - 31004 : IDLE : Factor out FontPage class from configdialog ( step 1 ) ( ),bpo - <unk> : IDLE - Fix <unk> ( ) ( GH - <unk> )
Use IPython . external for pexpect import .,Merge pull request from takluyver / <unk>
"fix AttributeError ( "" ' Get ' object has no attribute ' qsize ' "" , )",Merge pull request from <unk> / master
Only resize once most of the time .,Merge pull request from bokeh / mattpap / <unk>
Simpler code for Semaphore . acquire ( ) as a context manager .,Merge pull request from <unk> / <unk>
Merge pull request from NelleV / MEP12_api,Merge pull request from bokeh / mattpap / <unk>
Try harder to provoke the exception since the ia64 buildbot still,"Close : close ( ) , close ( )"
PERF : Variable - size minutely cache .,Merge pull request from quantopian / <unk>
Bump pywebpush and pyJWT versions ( ),Upgrade <unk> to 1 . 5 . 3 ( )
"[ philharmoniedeparis ] Fix extraction and tests , improve , simplify",[ <unk> ] Fix extraction ( closes )
More deprecations in proj3d,Merge pull request from anntzer / <unk>
[ YoutubeDL ] Youku extractor now uses the standard format selection,Merge pull request from remitamine / <unk>
Merge pull request from amadeogarcia / patch - 1 ( ),Update translations . py
FIX missing class attribute in ICA . Common test was failing,Merge pull request from <unk> / <unk>
Edit batch file again ( ),Update arrow ( )
"Fix Issue : Examples in the socket library documentation use sendall ,",Merged revisions <unk> - <unk> via svnmerge from
spam - > foo ( etc . ) in examples,Minor markup adjustments .
Fixed minor typo in Setup . dist .,Modules / Setup . py : use <unk> ( ) instead of
Move imports in openevse component ( ),Move imports in <unk> component ( )
Python 3 test fixes .,Add <unk> tests
Merge pull request from mortada / groupby_apply_cat,Merge pull request from jreback / <unk>
Fix git shallow update ( ),git : Fix git module to use git module ( )
Wrap hashchange event handler with blueslip wrapper,hashchange : Fix a bunch of bugs .
Merge pull request from shinriyo / master,Merge pull request from <unk> / patch - 1
Merge pull request from pankajp / notebook - rename - cross - device - link,Merge pull request from minrk / <unk>
Merge pull request from mdcclv / contributor - mdcclv,Merge pull request from <unk> / master
populate_db : Add random names for large user batches .,populate_db : Fix indentation in <unk> .
Update config to use poyo,Merge pull request from <unk> / <unk>
BUG : Prevent unintended keys from appearing in data bar .,Merge pull request from quantopian / <unk>
Developer docker tools ( ),Merge pull request from bokeh / <unk>
Docs : Fix typo in whatsnew - 4 . 0 . rst ( ),Merge pull request from <unk> / patch - 1
* Work on serialization . Needs more reorganisation,* Add <unk> . pyx
Add Amharic to tornado . locale ' s list of languages .,Merge pull request from <unk> / <unk>
Update CONTRIBUTORS . txt,Update CONTRIBUTORS . txt
"Oops , Mac build needs the ' incdirlist ' variable so restore it .",Merge pull request from <unk> / patch - 1
Add API for removing default streams from a realm .,Add <unk> ( ) .
Update setup_task_logger to not make assumptions about magic task kwargs .,Removed <unk> . <unk>
Supporting a change in the getSaveFileName API in PyQt4 .,Merge pull request from anntzer / <unk>
Link with ws2_32 instead of wsock32 .,Merge 3 . 2
export : Extract fetch_huddle_objects ( ) .,export : Extract <unk> .
Add PySNMP as extras requirment,Merge pull request from <unk> / patch - 1
_pickle : Fix whichmodule ( ) ( ),merge 3 . 4
Test to verify that context is passed on,Merge pull request from <unk> / <unk>
Move iOS App IDs to settings . py since it ' s needed to run the app .,settings : Fix documentation for zulip . zulip . com .
Merge pull request from home - assistant / rfxtrx_log,Merge pull request from persandstrom / <unk>
Fix fixture encoding on Windows,Fix tests
[ regiotv ] Improve extraction ( Closes ),[ <unk> ] Improve extraction ( closes )
"I think we can just dump the else clause , per the comment I just deleted .",Remove some unused variables from setup . py
Do not print empty diffs with _display . display ( ),Merge pull request from <unk> / <unk>
DOC : add mention of argminmax in basics . rst,Merge pull request from <unk> / patch - 1
Upload and display attachments sent through the email mirror .,email : Use <unk> in email mirror .
Only normalise Garmin connect data to minutes if the value is not None ( ),Merge pull request from home - assistant / rc
Merge pull request from mattparker / patch - 1,Merge pull request from <unk> / devel
some rearranging,
confirmation : Liberate get_link_for_object from ConfirmationManager .,models : Rename <unk> to <unk> .
maint : Bump maintainer requirements . txt versions,Merge pull request from <unk> / <unk>
bpo - 35224 : Bump the pyc magic number after the change in MAP_ADD ( GH - 14313 ),Merge with 3 . 4
STY : Use same names in subclass .,MAINT : Rename <unk> to <unk>
CLN : Remove int32 and float32 dtypes from IntervalTree ( ),CLN : remove <unk> ( )
Improve markup of ctypes docs .,merge heads
Use string . ascii_letters instead of string . letters ( SF bug ) .,<unk> ( ) : Make sure the number of files are handled .
Issue : Fix problem with built - in types format incorrectly with 0 padding .,Merged revisions <unk> via svnmerge from
Fixed cert_expiry sensor to delay firing on HA startup ( ),Merge pull request from home - assistant / rc
"Stop using numeric_limits for the constant "" 255 "" , and fix a bug .",Merge pull request from <unk> / patch - 1
MAINT : Remove version added from Generator,Merge pull request from <unk> / patch - 1
: document dircmp . left and right .,bpo - <unk> : Add example for crypt . <unk> ( ) ( GH - <unk> )
clean up tests,refactor : remove unused code ( )
Merged revisions 5069 - 5090 via svnmerge from,Merged revisions <unk> - <unk> via svnmerge from
ENH : distutils : provide better support for C + + code on HPUX . Closes .,Merge pull request from <unk> / <unk>
Fix the refleak in strftime when converting a % Z with a user defined tzinfo .,Use <unk> ( ) instead of <unk> ( ) .
Add standalone test script,Merge pull request from tacaswell / <unk>
"as suggested by @ marcind , convert to boolean",Fix typo in <unk> module ( )
Version bump to 0 . 70 . 0b4,Bumped version to 0 . 105 . 0b4
Merge pull request from aixoss / master,Merge pull request from meeseeksmachine / auto - backport - of - pr - <unk> - on - v3 . 1 . x
[ izlesene ] Update test cases and modernize,[ izlesene ] Fix extraction
typing indicators : Limit to PM conversations .,typing . py : Add <unk> ( ) .
Colors now working in tracebacks and the pager .,Merge pull request from minrk / CSS
zulip - bot - server : Add test suite for zulip bot server .,setup . py : Upgrade to voluptuous 0 . 12 . 2 .
rm d rnn,Merge pull request from <unk> / patch - 1
nbagg : Ensure elements use content - box sizing .,Merge pull request from anntzer / <unk>
Fix the input shape of anchors in ProposalLayer ( ),Merge pull request from <unk> / <unk>
win_firewall_rule : strictmode fixes ( ),<unk> - > <unk>
Merge pull request from ekampf / patch - 4,Merge pull request from <unk> / patch - 1
bpo - 29820 : othergui . rst : Remove outdated information ( GH - 685 ),Merge with 3 . 4
Resolves issue with vmware_dvswitch module for v2 . 0,Add <unk> method to <unk> module ( )
random filter : added optional ' seed ' parameter,Merge pull request from chouseknecht / <unk>
use 0 for default in rec join outer join if no default given,Merge pull request from anntzer / <unk>
Reclisence module_utils / api . py to BSD,Merge pull request from chouseknecht / <unk>
Merge pull request from takluyver / debugger - completions - style,Merge pull request from <unk> / master
"Added temperature ( apparent ) high / low , deprecated max / min ( )",Added <unk> sensor ( )
Update simple_plot . py,Merge pull request from <unk> / patch - 1
version : Bump PROVISION_VERSION for latest changes .,version : Bump PROVISION_VERSION for upgrade - requirements .
Don ' t add space before subscript / superscript .,Merge pull request from tacaswell / <unk>
Vise archive templates used for 2 . 0c1,Added 2 . 0 . 0a2 release notes .
FIX + TEST : Special case nearest neighbors for p = np . inf,Merge pull request from <unk> / <unk>
Improve opentherm gw startup ( ),Fix opentherm_gw <unk> ( )
modify indent size,Merge pull request from <unk> / <unk>
* Inc version,* <unk> version
Patch : fix urllib2 ProxyHandler for host : port proxies,Merged revisions <unk> via svnmerge from
DOC : fix docstring of Imputer . fit ( ),Merge pull request from <unk> / <unk>
rest : Fix a type : ignore issue .,zerver / lib / __init__ . py : Fix indentation .
[ docs ] update README . md Peak AI ( ),Merge pull request from <unk> / master
[ tumblr ] Added support for HD video where available ( ),[ tumblr ] Add test for
Merge pull request from LindyBalboa / issue_7009,Merge pull request from anntzer / <unk>
"By default , use py3 qt5 to build",Merge pull request from <unk> / master
included a mathematical formulation for CART,Merge pull request from glouppe / tree - tree
Switch the private message recipient bar back to a dark background,Merge pull request from <unk> / <unk>
Fix var precedence bug introduced in ff9f5d7d,Merge pull request from bcoca / <unk>
BLD : Fixed ARGOUTVIEWM memory deallocation .,Merge pull request from charris / fix - gh - <unk>
Addition by Jack to test for missing type support,Added <unk> ( ) function .
Issue : Removed IsBadStringPtr calls in ctypes,Merged revisions <unk> via svnmerge from
zephyr_mirror : Allow running multiple zephyr mirroring scripts under one user .,Merge pull request from <unk> / master
Merge pull request from charris / quick - and - dirty - matmul,Merge pull request from ahaldane / <unk>
Merge pull request from redapple / offsite - stats,Merge pull request from <unk> / master
Version 2 . 8 . 7,Merge pull request from <unk> / master
Add csrf note,Merge pull request from <unk> / master
symbols,Merge pull request from <unk> / master
"Removed console . log , unused",Added tests for <unk>
Close : inspect . getmembers and inspect . classify_class_attrs,Merged revisions <unk> via svnmerge from
Fixed tuple,Merge pull request from SylvainCorlay / <unk>
Conditionally create the CustomHTTPSConnection class only if we have the required baseclasses .,Merge pull request from <unk> / devel
: skip _json - specific tests when _json is not available .,: merge with 3 . 3 .
Update minimum_partition . py,Merge pull request from <unk> / patch - 1
MERGE DS_RPC_BRANCH into MAIN,Merge with 3 . 4
Bugfixes,Merge pull request from <unk> / master
Remove subpixel upscaling option ( ),Style fixes
Checking in uninteresting changes ( mostly window resizes : - ),Merge
Final doc updates for 0 . 9 release .,Merge pull request from <unk> / <unk>
Avoid deprecated getargspec ( ),Move <unk> to utils . py
Prevent invalid context from crashing ( ),Merge pull request from balloob / <unk>
"If scoring is provided , it MUST be used . Also , a scorer might not need predict .",Merge pull request from <unk> / <unk>
DOC : dot : Improve and add explanation in case ` b ` has only 1 dimension .,Merge pull request from MSeifert04 / <unk>
"popen2 section for the library reference , contributed by Drew Csillag , with",Initial revision
"bpo - 39884 : Add method name in "" bad call flags "" error ( GH - 18944 )",bpo - <unk> : Fix <unk> ( ) ( GH - <unk> )
Update requirements_bundles versions and comment ( ),Merge pull request from <unk> / master
"Deprecate CL , CL_old , and cl for 3 . 0 .",New version .
round ( 1e20 ) wrongly returned 0 .,Remove unused variable .
remove erroneous trailing comma in lib . pretty,Merge pull request from <unk> / patch - 1
Don ' t require / rely on an . hg suffix . Work only with standard Mercurial repo URLs that work with ' hg clone ' .,Merge pull request from <unk> / <unk>
Updated API doc,Merge pull request from <unk> / <unk>
"Add autoconf test to detect x87 - style double rounding , as described in",Merged revisions <unk> via svnmerge from
fix res2net + dcn test bug ( ),add <unk>
Issue : cElementTree is deprecated and the _elementtree accelerator is automatically used whenever available .,Merged revisions <unk> via svnmerge from
Merge pull request from Carreau / fav,Merge pull request from <unk> / master
Merge pull request from catherinedodge / doc - fixes,Merge pull request from <unk> / patch - 1
Document early stopping,Merge pull request from <unk> / master
Pinning appbuilder to 1 . 6,Merge pull request from getredash / <unk>
ENH : Keep series name in GroupBy agg / apply ops,Merge pull request from sinhrks / <unk>
Allow AWS image and snapshot creation / deletion,[ cloud ] New module : <unk> ( )
FIX use selected_obj rather the obj throughout groupby,CLN : remove deprecated super method
FIX : use mpl . get_backend ( ) instead of a global,Merge pull request from tacaswell / <unk>
Fixed gnu version_pattern ( final ),Fixed <unk> in <unk> . py
: dont claim we dont support TLS .,Issue : Merge from 3 . 5
do not unquote slash and question mark in url paths . fix,added <unk> test case
[ yamusic ] Rename to yandexmusic,[ <unk> ] Add extractor
lint : Catch exit ( 1 ) in management commands .,lint : Add lint rule for <unk> .
gitignore : Forget old location of ` queue_error ` .,gitignore : gitignore
Remove unused IPython . utils . rlineimpl readline module,Merge pull request from <unk> / master
Merge pull request from QuLogic / py3 - c - ext,Merge pull request from anntzer / <unk>
DOC : Stop ignoring fixed rst files in flake8 - rst ( ),Merge pull request from <unk> / master
use base64 . encodestring on python2 . 7,Merge pull request from anntzer / <unk>
Formatting,Fix tests
"Note that 2 . 0 . 1 is also a PSF release . ( Gregor Hoffleit , SF . )",Merge pull request from <unk> / patch - 1
"[ extractor / generic ] Add support for condenast script embeds ( Closes , closes )",[ extractor / generic ] Fix typo
RF : short - circuit the Tk function tests,Merge pull request from tacaswell / <unk>
Add iosxr_static_routes RM ( ),Add <unk> module ( )
fix argument order ( ),[ Trainer ] Fix typo ( )
add ip to ip_range . txt,Merge pull request from SeaHOH / master
settings : Slightly simplify EMAIL_BACKEND logic .,test - install : Fix shellcheck warnings .
Do not count unmatched videos for - - max - downloads ( Fixes ),Merge pull request from remitamine / <unk>
"Make sure ok_builtin_modules , ok_dynamic_modules and",Patch <unk> :
invoke css,Merge pull request from minrk / <unk>
Moving the integration tests to python3 . ( ),Merge pull request from huggingface / <unk>
Merge pull request from quantopian / add - coverage - for - last - traded - dt,Add <unk> test
"Revert "" ENH : as_multi keyword in Series / DataFrame constructor . """,Merge pull request from jreback / <unk>
"api_docs : Add "" Content "" common component .",api_docs : Add ` <unk> ` component .
"Fix issues with regex for checking for floats , and fix the tests so the function is passed in . Return false if value isn ' t an rgb tuple .",Merge pull request from bokeh / <unk>
_ip . set_next_input,Merging with upstream trunk .
Update list of extension modules that may be interesting to enable on,Update README . rst
Merge pull request from channelcat / blueprint - ordering,Merge pull request from seemethere / <unk>
Move imports to top for scsgate ( ),Move imports in <unk> component ( )
Fix loading of AAPL data in get_two_stock_data ( ),Merge pull request from <unk> / patch - 1
Fixing misspelling on ipython_config . py .,Merge pull request from minrk / <unk>
settings : Add support for customizing the top - left logo .,js : Extract <unk> . js .
kubevirt : more unit tests ( ),Add <unk> unit tests ( )
Issue : Make further improvements to subprocess . Popen ( ) documentation .,Merged revisions <unk> via svnmerge from
CLN : remove duplicate validation of X in Encoders transform ( ),[ MRG + 1 ] Fix <unk> ( )
Script to create . app bundles . Largely untested .,Initial revision
Merge pull request from meeseeksmachine / auto - backport - of - pr - 14164 - on - v3 . 1 . x,Merge pull request from anntzer / <unk>
CI : Moving 3 jobs from travis to azure ( ),Remove Python 2 . 6 from CI ( )
DOC : Fix backwards docs on thresholds for preprocessing .,Merge pull request from <unk> / <unk>
"c - api : Replace PyUnicodeObject * by PyObject * in "" U "" format doc",Merged revisions <unk> via svnmerge from
feedback widget : Avoid duplicate handlers .,muting : Extract <unk> ( ) .
add average fetch + process time in 5min to dashboard,add <unk>
Transplant : Fix wording and clarify that the IDNA codec operates on full domain names .,Merge heads .
WRN : Fix compiler warnings in _compiled_base . c .,Merge pull request from <unk> / <unk>
Merge pull request from mavimo / openstack - rackspace - update,Merge pull request from <unk> / devel
Release 2 . 5 . 73,Release 2 . 5 . <unk>
Issue : Py_BuildValue ( ) now saves / restores the current exception before,Add <unk> ( ) function .
settings : Revise block comment at top of file .,settings : Clean up explanation of settings settings .
Fix bug in WebAgg backend on master,Merge pull request from anntzer / <unk>
Contributing new module to manage HUAWEI data center CloudEngine switch . ( ),Migrated to <unk> . py
Properly import remote functions and reusable variables on workers that register late ( ),Remove worker . <unk> ( ) ( )
"Flush file handles at the end , since Python 3 won ' t do it for us .",Merge pull request from anntzer / <unk>
Merge pull request from erfannariman / fix_language_style,Merge pull request from <unk> / <unk>
Fix type errors in models / glyphs / webgl ( ),Merge pull request from bokeh / almarklein / <unk>
Closes : Fix regression in bz2 module ' s handling of non - bzip2 data at EOF .,Merged revisions <unk> via svnmerge from
[ subtitles ] removed only - sub option ( - - skip - download achieves the same,Merge remote - tracking branch ' <unk> / <unk> '
Merge pull request from amplab / ci,Merge pull request from <unk> / master
test_get_makefile_filename ( ) is not compatible with Windows .,bpo - <unk> : Fix <unk> ( ) ( GH - <unk> )
Convert test_cgi to unittest .,Remove test .
Pass Series . hist * * kwds on to plotting function .,Merge pull request from jreback / <unk>
Add evohome high_precision temperatures ( ),Add <unk> to evohome ( )
Fixed values in Adjusted Mutual Information doctests,Merge pull request from amueller / <unk>
Issue 21014 : Use booleans instead of 0 and 1 in examples .,Merged revisions <unk> via svnmerge from
Silence DeprecationWarnings from uses of has_key and < > in plat - mac .,- Got rid of <unk> ( ) .
Small refactoring of MQTT fan,Fix MQTT vacuum ( )
[ ci skip ] Translation update,[ ci skip ] Translation update
Reference the release schedule,Merge with 3 . 2
Fix spelling / text + docs rebuild,Rebuild
Merge pull request from msramalho / patch - 1,Merge pull request from <unk> / <unk>
Adjust formatting,Update conftest . py
luks_device : add allow_to_remove_last_key option ( ),<unk> : Add <unk> parameter ( )
Add Retool as a new premium sponsor ( ),Merge pull request from <unk> / patch - 1
Refactor automation configuration,Merge pull request from balloob / <unk>
Now depends on billiard 2 . 7 . 3 . 17,Now depends on billiard 2 . 7 . 3 . 17
improve console ux for duplication / creation,Merge pull request from cortesi / <unk>
Merge pull request from eric - wieser / np . ma . where - fixes,Merge pull request from MSeifert04 / <unk>
Simplify function,Update CLI CLI
xfail sparse warning ; closes ( ),TST : xfail <unk> ( )
Try rerun,Merge pull request from <unk> / <unk>
FastPreTrainedTokenizer = > PreTrainedTokenizerFast,Merge pull request from <unk> / <unk>
Auto - format,Merge pull request from <unk> / patch - 1
Refurbish developing modules content - stage 1 ( ),Document <unk> ( )
merge 3 . 2,Merged revisions <unk> - <unk> via svnmerge from
[ extractor / common ] Pass in video_id ( ),[ extractor / common ] Rename <unk> to <unk>
import : Migrate from json to ujson for better perf .,<unk> : Use <unk> .
Merge pull request from pv / fix - nditer - contig,Merge pull request from <unk> / <unk>
CLN : remove relative imports,CLN : remove unused imports
Don ' t reset multiplier / divisor on failures ( ),Fix ZHA <unk> bug ( )
Fix array_ass_item definition for python 2 . 4 .,Merge pull request from <unk> / <unk>
Add files via upload,Add files via upload
split in process Manager and Client,Initial commit
Merge pull request from charris / fix - polynomial - true - division,Merge pull request from <unk> / <unk>
Merged revisions 74179 via svnmerge from,Merged revisions <unk> via svnmerge from
only show courtesy notice when venv is activated,Merge pull request from pypa / bugfix / <unk>
Create README . md ( ),Create README . md ( )
Update the watch workers applescript to watch the celerybeat log file .,Merge pull request from <unk> / master
Subclasses of int / long are allowed to define an __index__ .,Merged revisions <unk> via svnmerge from
Merge pull request from zblz / dejavu - display - symbols,Merge pull request from anntzer / <unk>
crlf normalization,Moved <unk> into its own file .
Add gorse,Add <unk>
DOC : remove rst files that have been merged into interactive . rst,Merge pull request from meeseeksmachine / auto - backport - of - pr - <unk> - on - v3 . 1 . x
websocket : docs + + and kill messages,Merge pull request from cortesi / <unk>
* Struggling with arbitrary attr access . . .,remove docs
updated module ref,Update submodule refs
* Moving to storing LexemeC structs internally,* Fix <unk>
added location to keypresses,Merge pull request from anntzer / <unk>
Remove hr,Merge pull request from bokeh / <unk>
"Fix sorting by memory usage , IO rate , or name",Correct issue
BUG : work around matplotlib bug 775,Merge pull request from jreback / <unk>
Fix saving of pointer on server - initiated reload when narrowed .,Add hashchange . <unk> ( ) .
DOC : added whats_new entry for Qt5 backend,Merge pull request from tacaswell / <unk>
Forgot to render README . rst,Bumps version to 2 . 1 . 0
Add documentation for the new OpenStack Inventory,Merge pull request from <unk> / devel
Initial version wink component by @ loghound,Move imports in <unk> component ( )
"eval on dev set , varying combo ' s of prior and context scores",cleanup
markup fix,Fix typo .
Fix DataLoader ' s docstring,<unk> : use <unk> instead of <unk> ( )
"replace log_weights_ by weights_ , which makes the API more consistent",pep8
"ENH : can pass valid pytz timezone name to date_range , DatetimeIndex close",Merge pull request from jreback / <unk>
BUG : Fix wrong variable in test_build . py exception .,Merge pull request from tylerjereddy / <unk>
"image : more conversion to use rgba bytes , other minor cleanup",Merge pull request from anntzer / <unk>
Test method test_grid_search_incorrect_param_grid has been renamed to test_grid_search_param_grid_includes_sequence_of_a_zero_length .,Merge pull request from <unk> / <unk>
COSMIT do np . unique ( y ) once in SVC,Merge pull request from amueller / <unk>
"Issue : % c , % o , % x , and % X in bytes formatting now raise TypeError on",Merged revisions <unk> via svnmerge from
Correct extension ( ),Merge pull request from <unk> / <unk>
"If the user says it ' s ok to use their locale , use it so we get a correct value for preferred encoding . Printing localized dates is not possible without this .",Merge pull request from anntzer / <unk>
Fix bad substitution of PyArray_New,Fix ticket .
Issue : Fixed readline test in test_codecs .,Merged revisions <unk> via svnmerge from
Merge pull request from seberg / buffer - speed,Merge pull request from <unk> / <unk>
Fix imports in example .,FIX fix import in sklearn . sparse
Generators had their throw ( ) method allowing string exceptions . That ' s a,Merged revisions <unk> via svnmerge from
add option to specify files directory,Merge pull request from <unk> / <unk>
Remove another generator .,Merge pull request from sethtroisi / <unk>
Automatically fallback to CPU in demo_cli . py ( ),Merge pull request from <unk> / master
add toggle to controle inventory parse as error ( ),Update CHANGELOG . md
TEMP workaround : flyweight is not compatible with Python3,Merge pull request from <unk> / patch - 1
pcolormesh range bug fix,Merge pull request from anntzer / <unk>
Update imshow docs .,Merge pull request from anntzer / <unk>
BUG : Do not double - quote arguments passed on to the linker,Merge pull request from <unk> / <unk>
"Remove history ; adapt a bit more to reST , since this will once be part of the dev guide .",Update to current version .
Issue : Add Objects / call . c file,bpo - <unk> : Add <unk> ( ) function ( GH - <unk> )
Patch :,Minor markup nit .
DOC : update the DataFrame . plot . line docstring ( ),DOC : update <unk> docstring
Merge pull request from dnephin / disable_broken_test,Merge pull request from dnephin / <unk>
adjust qtconsole color logic,Merge pull request from minrk / <unk>
Sensibo to use HA operation modes ( ),Add support for <unk> ( )
