Add a few todos for implementing monitor lookup ownership on native method frames,Fix UNK . UNK .
[ Data - Frame ] make the config be strictly parsed on _preview ( ),ML : Fix UNK ( )
[ FLINK - 18703 ] [ table ] Use new data structure converters when legacy types are not present,[ Hotfix ] [ table - common ] Add UNK
Rename package categorization . Cleanup package description .,Fix formatting .
"Revert "" Added version 2 . 4 . 0 to Version """,Add version 6 . 3 . 1
procedure / function with arguments names changed,Merge remote - tracking branch ' origin / devel ' into devel
support taobao urgly update returning sql . for issue 1196 . https : / / github . com / alibaba / druid / issues / 1196,Merge pull request from yakolee / master
Make Truffle NFI a tool .,[ GR - UNK ] Fix UNK .
"for , move XXXShardingConditionEngine to engine package","For , UNK = > UNK"
Merge pull request in G / graal - core from ~ JOSEF . E . EISL_ORACLE . COM / graal - core : mx_vmprefix to master,Merge pull request in G / graal - core from ~ DOUG . SIMON_ORACLE . COM / graal - core : Fix / UNK to master
updates from review,Merge remote - tracking branch ' origin / GP - UNK - - SQUASHED '
Tests : Using UTC time zone in RangeQueryBuilderTest to make forbidden apis checker happy,[ TEST ] Fix UNK . UNK ( )
[ FLINK - 16587 ] [ checkpointing ] Spill the in - flight input and output buffers during checkpointing .,[ Hotfix ] Rename UNK to UNK
Fix boxing warning,Rename UNK to UNK .
Typo in README,Merge pull request from UNK / patch - 1
Make Debian package maintainer scripts executable .,Fix typo in UNK . UNK .
Merge pull request from aleph - zero / issues / 9706,Alerting : Add UNK setting
Credit The Public Suffix List for their awesome data .,Add UNK
Solve NumberTheoryForNewbies,Solve UNK
Merge pull request from sampada07 / BAEL - 4019 - branch,Merge pull request from Doha2012 / master
Add basic HLS support ( VOD and Live ) with EXT - X - DISCONTINUITY .,Automated g4 rollback of changelist UNK
Consolidate resource bindings into a single type .,Merge pull request from JakeWharton / jw / UNK
Merge pull request from s1monw / fix_jackson_line_feed,Rename UNK - > UNK
Update the remote java tools archive to include the right permissions .,Automated rollback of commit UNK .
Merge pull request from darxriggs / resolve - todo - isExtensionsAvailable,Bug fix
added a debug option to show the full path of the current directory .,Merge pull request from daniel - beck / JENKINS - UNK
Fix deprecation warnings in javadoc comments,Polish
Add OS / architecture classifier to distributions ( ),Merge pull request from rjernst / UNK
Create CODE_OF_CONDUCT . md,Create CODE_OF_CONDUCT . Md
Columns filter fix ( search by numbers and strings ),Merge remote - tracking branch ' origin / devel ' into devel
Re - format the unreleased section of RELEASENOTES . md,Fix release notes
Exclude null requestURI in MHSR . getRequestURL ( ),Polish UNK
added graph builder plugin for StableOptionValue . getValue ( ),Rename : UNK - > UNK
[ GR - 2011 ] Update wrapper nodes and add a debugger test of unwind of frames .,Merge pull request in G / truffle from ~ JAROSLAV . TULACH_ORACLE . COM / truffle : UNK to master
Allow compilation with the java 10 javac,[ Java ] Deleting unused imports
Testclusters : conver remaining x - pack ( ),Rename UNK to UNK ( )
Move changelog into its own file,Release 2 . 1 . 0
Suppress symlink to to graalvm distr on Windows,Fix native - image - maven - plugin issue
[ GR - 21956 ] Truffle : introduce the ShowInternalStackFrames option to include internal sources in stack traces .,Fix typo .
Remove commentary on Neo4j ' s licence,Polish
Deprecate usage of the signaling key .,Fix NPE on UNK .
Upgrade to Spring Integration 5 . 1 . 12,Start building against Spring Integration 5 . 0 snapshots
Merge pull request from happygiraffe / master,Bug fix
JosephGentle : Fixed an xpath bug which in turn broke findElement : byName : .,SimonStewart : Updating the version of UNK
Also use value comparison for maps .,Fix UNK
Merge .,Rename UNK to UNK .
implemented .,Added a convenience method
Proguard nested classes in KotlinExtensions,Fix Javadoc
[ GR - 13125 ] Restore ( limited ) lazy loading in verifier .,Add UNK .
[ DOCS ] Document missing bulk API response parameters ( ),[ DOCS ] Fix typo in UNK . Asciidoc ( )
[ FIXED JENKINS - 20606 ] Wrong spelling in Russian localization,Japanese l10n
SPDY : allow subclassing of SpdyFrameCodec,Rename UNK - > UNK
KAFKA - 10056 ; Ensure consumer metadata contains new topics on subscription change ( ),MINOR : Improve error message for UNK ( )
[ REST - TEST ] Remove check for snapshot .,"Revert "" Mute failing test in UNK """
Improvement - Tomcat Session key encoding changed to String,Merge pull request from UNK / master
Add download stats .,Merge pull request from square / dimitris / UNK
move DebugCore to org . jkiss . dbeaver . debug . core,Merge remote - tracking branch ' origin / devel ' into devel
Updates backwards compatibility 5 . 0 tests to pull,Upgrade to lucene - 7 . 0 . 0 - snapshot - UNK
Merge pull request from nanamikon / develop,Update UNK . Java
minor documentation improvements ( ),Docs : Fix typo
Don ' t serialize nulls in JsonElementWriter if setSerializeNulls ( false ),Fix typo in UNK
restore subjects package object for scaladoc,Merge pull request from samuelgruetter / UNK
counted loop overflow deopts : refactorings and add docu .,Rename UNK to UNK .
ci : fix TraceRA builder,[ GR - UNK ] Fix Travis gate .
fixed queue synchronization problem,Ruby Client : Added UNK
Refactor Classes for Globals,[ GR - UNK ] Fix typo .
Maybe this test is flaky because it doesn ' t wait for,UNK compiling against HtmlUnit 2 . 17
make gem standalone build work on Windows,Ruby Client : Added UNK
Merge pull request from Netflix / docs,Merge pull request from akarnokd / UNK
Add Mongo auto configuration,Add UNK
fix and adjust ' set ' grammar ( ),Review fix
Improve loadLibrary support on JDK 15,[ GR - UNK ] Fix UNK .
Update header compilation to handle implicit attribute suffixes,Automated rollback of commit UNK .
normalize url for prefix path ( ),Update
Make ShowIncludesFilter ignore execroot differences,Automated rollback of commit UNK .
"remove flush check IW # commit always adds a commit point now even if nothing has changed ie . docs are added , updated or deleted .",Core : Remove unused code
[ JAVA - 1669 ] Added missing byte - buddy dependency,Merge pull request from Doha2012 / master
Do not call static methods via instances,Fix a bug where UNK . UNK ( . . . ) is called .
Refined javadoc,Polish Javadoc
Add Predicates . assignableFrom .,Add UNK ( ) to UNK
Wrap ResponseException in AssertionError in ILM / CCR tests ( ),Fix UNK ( )
fix compilation issue because of new method in Alert,AlexeiBarantsev : Adding UNK to UNK
Merge pull request from ywelsch / fix / objectparser - for - allocationid,Merge pull request from s1monw / UNK
"Remove a superfluous "" return null "" from JvmConfigurationLoader .",Automated rollback of commit UNK .
Add integration tests for the Objective - C example in Bazel .,Open - source UNK .
"Delete the TODO to "" try creating an abstract superclass that NetworkBuilder and GraphBuilder could derive from . """,Automated g4 rollback of changelist UNK .
[ test / plugin ] spring async scenario optimize ( ),Update pom . Xml
Polish server request & response implementations,Polish Javadoc
Add reference counting for UndertowDataBuffer,Polish
Automatic code cleanup .,Automated rollback of commit UNK .
Remove ArtifactFileMetadata and replace it with FileArtifactValue .,Automated rollback of commit UNK .
Carry through @ Nullable annotations from Target interface .,Automated g4 rollback of changelist UNK .
Merge pull request from s1monw / request_header_setting,Rename UNK to UNK
KAFKA - 9586 : Fix errored json filename in ops documentation,MINOR : Fix typo in UNK . Sh
[ ML ] Catch exceptions in AutoDetectResultProcessor # process and continue ( elastic / x - pack - elasticsearch ),[ ML ] Fix UNK ( elastic / x - pack - elasticsearch )
PiperOrigin - RevId : 218886300,Automatic code cleanup .
Merge pull request from chschtsch / master,Merge pull request from TeamNewPipe / UNK
CSS renderer,Merge remote - tracking branch ' origin / devel ' into devel
Propagate gapless audio delay & padding .,Rename UNK to UNK
Speed Optimizations :,Automated rollback of commit UNK .
Fixing non - deterministic unit test,Merge pull request from mattrjacobs / UNK - UNK
Inline ReplicationOperation # execute,Make sure we don ' t need to parse on shard failures
Merge pull request from jkschneider,Polish
SmtpRequestEncoderTest ByteBuf leak ( ),Fix buffer leaks in UNK
Add a new action for generating reconciled R classes for Robolectric .,Automated rollback of commit UNK .
Plug a bunch of unit testing holes in common . net .,Add UNK . UNK ( ) .
[ TabLayout ] Re - introducing TabLayout indicator animator fix from cl / 283626239,Automated g4 rollback of changelist UNK
Convert UUID supported into a Capability enum .,Rename UNK - > UNK .
Added Germany to the list of Google Product Search locales .,Fix typo
Add MultiValueMap . addIfAbsent method,Polish Javadoc
Merge pull request from KomachiSion / dev,UNK ( )
[ FLINK - 20455 ] [ oss ] [ legal ] Move license to META - INF directory,[ Hotfix ] Remove UNK file
removed eclipse warnings . updated maven plugins to the latest versions,[ Maven - release - plugin ] prepare for next development iteration
Merge pull request from hannanabdul55 / master,Merge pull request from UNK / patch - 1
Merge remote - tracking branch ' upstream / master ',Merge pull request from Doha2012 / master
sulong : resolveRenamedSymbols should print ExternalLibrary on failure,Sulong : Minor formatting
[ GR - 26548 ] Add IntrinsicGraphBuilder support for multiple WithExceptionNodes .,Fix formatting .
Remove duplicated code,Remove unused field
Ensure @ ActiveProfiles replaces existing profiles,Polish
Adapt CHANGELOG to reflect new signature of CallTarget # call .,Update CHANGELOG . Md
Removed printlns,Merge pull request from UNK / master
fix typo in method ' s signature,Bug fix .
Edits to text in Index API doc ( ),Update index . Asciidoc
fixed recovery for successively failing tasks,Minor fix
Add @ Nullable annotations to PackageFunction # progressReceiver .,Fix race condition in UNK
SQ : parameters redesign,Merge remote - tracking branch ' origin / devel ' into devel
Site : Use kramdown for processing markdown,Automated rollback of commit UNK .
[ GR - 22084 ] Update to latest Emscripten conventions .,[ GR - UNK ] Fix gates .
Code formatted and imports organized .,Merge pull request from UNK / master
Merge pull request from kotcrab / gdx - setup,Merge pull request from Tom - Ski / UNK
More small static analysis stuff,Fix typo
terms filter uses less memory when cached,Aggregations : Added UNK
Make ` spring . session . store - type ` mandatory,Polish
Bump to 5 . 6 . 1,[ FLINK - UNK ] [ build ] Bump japicmp dependency version to 1 . 1 . 0
updated changelog for release,Updated changelog for release
[ GR - 13311 ] TruffleFile doesn ' t work in the root directory .,[ GR - UNK ] Fix merge issues .
Get nodeFactory from the parser runtime .,Sulong : Add UNK
mute - button implementation in main player,Merge pull request from B0pol / UNK
Multi - value headers in ResponseStatusException,Fix issue with UNK
[ GR - 21720 ] Lookup current call target after making a split decision .,Rename UNK to UNK .
Support for @ Order at the bean declaration level,Merge pull request from UNK / master
make call to Thread . getStackTrace substitutable,[ GR - UNK ] Fix compilation failure .
Fix NPE when importing markdown files,Rename UNK to UNK
Remove usage of - - android_aapt flag . AAPT2 is now the only option .,Fix typo
Allow use of WebFilters in RouterFunction,Polish
add stopIndex,"For , UNK = > UNK"
Add a flag to use minimim_master_nodes on the integ test cluster ( ),Fix packaging tests on Windows ( )
Painless Spec Documentation Clean Up ( ),[ DOCS ] Fix typo
Add test showing that nested set deduplicates singletons .,Automatic code cleanup .
getOrchestrationFacade ( ) . init ( OrchestrationType . MASTER_SLAVE ) ;,Modify renew ( )
"[ GR - 9633 ] Runtime support for AtomicReferenceFieldUpdater , AtomicIntegerFieldUpdater and AtomicLongFieldUpdater .",[ GR - UNK ] Fix package initialization .
Only interactive languages are supposed to handle interactive sources interactively .,Merge pull request in G / truffle from ~ JAROSLAV . TULACH_ORACLE . COM / truffle : UNK to master
for : update jdbc example,"Refactor ShardingStrategy : Auto merge in , split range strategy"
Move short circuit comment in Downsampler closer to the check it references .,Rename UNK - > UNK
release 2 . 1M1,Next Development Version
Handle ' LLVMGlobal . Managed ' in read / write nodes .,Fix typo .
Internal : Make CompressedXContent . equals fast again .,Add UNK to UNK
[ fixed ] license headers in lwjgl backend,Merge pull request from UNK / master
Upgrade to JBoss Transaction SPI 7 . 3 . 4 . Final,Upgrade to Jackson 2 . 8 . 6
fix as . bat set JAVACMD error ( ),Update
[ FLINK - 3272 ] [ Gelly ] Generic value in Connected Components,[ Hotfix ] [ docs ] Fix typo
updated changelog as a part of the release,Updated changelog as a part of the release
Put send viewed receipts behind a feature flag .,Fix issue with UNK UNK .
Fix typo,Polish
Noting that there is a > 99 % certainty that these case use getInstance ( ),Merge pull request from daniel - beck / JENKINS - UNK
2 . x : Fix exceptions in javaDoc ( ),2 . X : Fix JavaDoc of UNK JavaDoc ( )
Inline TaskManager # register,Remove DiscoveryNodes # UNK in favour of existing DiscoveryNodes # UNK
Polishing,Polishing
Cancelling a peer recovery on the source can leak a primary permit ( ),Move UNK into UNK ( )
Workaround to support wide color gamut decoding on Android 8 +,Added UNK to UNK
Fix line length issue in PUBLICATIONS . md,Update README . Md ( )
make more readable,Alerting : Add UNK option
Added code comments for Multiton .,Merge pull request from UNK / master
[ ci ] Combine ' if ' statement per pmd / sonar,Http : / / code . Google . Com / p / mybatis / issues / detail ? Id = 110 : Fix typo .
Merge remote - tracking branch ' refs / remotes / eugenp / master ',Delete UNK . Java
Translated using Weblate ( Russian ),Translated using Weblate ( Russian )
"Add functionality to make certain SkyValues unshareable , meaning they are not serialized . Tag TestCompletionValue and any ActionExecutionValue coming from a NotifyOnActionCacheHit ( i . e . , tests ) like that . To make such values really not shared , request the ActionExecutionValue from TestCompletionFunction as opposed to the ArtifactValue ( propagating the unshareable bit up seemed like too much fuss , and I have a dream of getting rid of ArtifactValue anyway ) .",Automated rollback of commit UNK .
Remove duplicate resources from classpath,Polish
[ GR - 10508 ] Add Python downstream test .,Merge pull request in G / graal - core from ~ DOUG . E . EISL_ORACLE . COM / graal - core : Topic / UNK to master
fixed . User info needs to be reloaded .,Added a convenience method
loader can be null ( e . g . when TruffleLocator is loaded by boot classloader ),Fix typo
Don ' t pollute FastThreadLocal for Threads with WeakHashMap if maxDelayedQueues = = 0 ( ),UNK . UNK ( . . . ) must return null
Make cache in HotSpotConstantPool . lookupType thread safe .,Fix lowering of UNK
"DanielWagnerHall : Retry starting the android emulator when it doesn ' t work , and clean up after ourselves when it doesn ' t",JariBakken : Fix typo
Fix broken resolution of STL sources through @ bazel_tools .,Automated rollback of commit UNK .
Added NIO Selector project under core - java ( ),BAEL - UNK ( )
[ GR - 12964 ] JDK9 + String # indexof ( String ) intrinsics .,Rename UNK to UNK .
[ HUDSON - 4941 ] Log which file had an XML parse error to assist in diagnosis & fix .,Merge pull request from daniel - beck / JENKINS - UNK
switch to using use . equals ( ) instead of = = when comparing RegisterCaterory objects for equality,Rename UNK to UNK .
Style fix,[ GR - UNK ] Fix UNK .
"Peer recovery : Allow to throttle recovery based on "" size per sec "" , closes .",Add elasticsearch . Yml files
MINOR : Avoid logging connector configuration in Connect framework ( ),MINOR : Fix UNK . Equals ( )
Optimize collapseFrom and trimAndCollapseFrom so that they,Automated g4 rollback of changelist UNK .
Guava issue 534 : static builders for COWAS / COWAL .,Open - source UNK . Java files .
Provide a starter for reactive Spring Data MongoDB,Add UNK sample
DaveHunt & Samit Badle : Fixing path to CSS in IDEs LogFrame .,AdamGoucher - fixing up the comments
Switched version to 1 . 3 . 2,Docs : Add UNK as a contributor ( )
Merge pull request from SaeedJinat / patch - 2,Merge remote - tracking branch ' origin / master '
[ TEST ] move assertions outside of listener in testAsyncRequests for clearer test failures,Test : Added more logging
Remove unnecessary this .,Daily ` arc lint - - take GOOGLEJAVAFORMAT `
Explicitly set java home in Maven Plugin integration tests,Polish
Fix type error in code generation .,Merge pull request in G / graal - core from ~ TOM . RODRIGUEZ_ORACLE . COM / graal - core : Feature / UNK to master
Increase timeout while checking for no snapshotted commit ( ),[ TEST ] Fix UNK
some tweaks to redeploy and ignore comments and blank lines in vertx_classpath . txt,UNK
Remove a wrong statement in the release guide ( ),Update document . ( )
[ FLINK - 13029 ] [ table - planner ] Removed usages of ExpressionBridge in QueryOperation ' s factories,[ Hotfix ] [ table - common ] Add UNK
Test that conditional misses update the cache .,Merge pull request from square / UNK
Fix setOriginBasedPosition,Merge pull request from UNK / master
Prevent AspectJ from loading aspects too early,Polish
[ hotfix ] Remove unused method in TaskExecutorProcessUtils,[ Hotfix ] Remove unused UNK
android_sdk_repository exports system - images files .,Automated rollback of commit UNK .
"Revert "" un - mute Watcher rolling upgrade tests and bump up logging ( ) """,Unmute rolling upgrade tests
Added cautionary note to match_phrase_prefix explaining its shortcomings,[ DOCS ] Fix broken link
[ ] SslHandler . flush ( ) notifies futures prematurely .,Replace UNK . UNK ( . . . ) with UNK
Regenerate LocalTimeProtocol,Remove unused imports
Add parser config to CalciteContextFactory ( ),Rename shardingsphere - core - common module ( )
[ dubbo - 1920 ] remove commons - lang3 dependency ( ),Update demo
", fix test case",", fix test case"
[ iphone ] Original iPhone project moved into dedicated subfolders iphone / Barcodes,Moving UNK . Xml into a separate file
Updated to use vertx - codegen,Update pom . Xml
Command line parameters fix,Merge remote - tracking branch ' origin / devel ' into devel
VirtualFile . toString : fix @ inheritDoc,Javadoc
[ GR - 3529 ] SnippetTemplate dumping should be at DETAILED_LEVEL .,Rename UNK to UNK .
GT - 3261 : Fixing possible IllegalArgumentException in sort comparator .,Merge remote - tracking branch ' origin / GT - UNK - UNK - UNK '
Always check that cgroup data is present ( ),Fix UNK ( )
Re - use local variable in replacement of unnecessary indirections,Rename UNK to UNK
print results,Added UNK .
Run dead code elimination after framestate assignment,Rename UNK to UNK .
Merge .,Rename UNK to UNK .
[ FLINK - 20444 ] [ runtime ] Chain YieldingOperatorFactory to new sources .,[ Hotfix ] Fix typo in UNK
[ FLINK - 15504 ] Allow output to stdout / stderr during execution of PackagedProgram,[ Hotfix ] Fix typo
add missing @ Nullable on the return types in / / libraries / fresco / animated - base / src / main / java / com / facebook / imagepipeline / image : image,Daily ` arc lint - - take GOOGLEJAVAFORMAT `
jdbc url parser : shardingDataSourceMetaData = > dataSourcePropertyManager,For checkstyle
Polish Hibernate support and tests,Merge pull request from UNK / master
", for comment : add GetConnectionFinishEvent",Add UNK
Merge pull request from ascrutae / fix / jetty - client - 9 . 0 - issue,Add unit test ( )
Merge pull request from saravanan - kandaswamy / autovalue - fix,UNK refactor ( )
"Merge \ "" Move FloatingActionButton shadow to use ValueAnimatorCompat \ "" into nyc - support - 24 . 1 - dev",Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK : Am UNK
[ maven - release - plugin ] prepare release parent - 3 . 13 . 0,[ Maven - release - plugin ] prepare release parent - 1 . 1 . 0
[ GR - 16474 ] Add redirect collecting the sub - process output .,Fix typo .
Fix french analyzer elision token filter doc,Update getting - started . Asciidoc
Update Maths / Armstrong . java,Update UNK . Java
Add a BufferProcessor for resampling .,Move UNK into its own class
fix bug : aggregation for null data,"Refactor ShardingStrategy : Auto merge in , split range strategy"
Update to elasticsearch 1 . 3 . 0,Tests : Increase logging
Added the API definition for deleting a warmer,Added the API definition for ` UNK `
Provide empty substitution for Java11 java . lang . Shudown . beforeHalt ( ),[ GR - UNK ] Fix UNK .
Allow case insensitive enums in RelaxedDataBinder,Add UNK
Merge pull request from eugenp / BAEL - 1992 - v2,Merge remote - tracking branch ' eugenp / master '
Added an API method to create a tree of JsonElement from an object .,Added UNK ( ) method
Remove boilerplate setting up FakeTimeline and FakeMediaSource .,Fix flaky test .
Refactor service topology build logic .,Service reference metric pyramid aggregate .
Open source PostGCMemoryUseRecorder .,The great Skylark - > Starlark class migration
Consistent and lenient HttpMethod resolution across all web modules,Polishing
updated CHANGES,Updated CHANGES
enforcer at top - level breaks builds . It apparently tries to resolve dependencies too eagerly,Update pom . Xml
! . . . anyMatch ( ) - > noneMatch ( ),Merge pull request from daniel - beck / JENKINS - UNK
[ FLINK - 13880 ] [ core ] Correct the behavior of JobExecutionResult # getAccumulatorResult to match Javadoc,[ FLINK - UNK ] [ core ] Fix UNK . UNK ( ) on Java 11
Refactor theme . properties .,Update
Merge pull request from at508 / master,Merge pull request from Doha2012 / master
Fixing PR comments :,Merge pull request from daniel - beck / JENKINS - UNK
"Polish "" Fix condition source in OnBeanCondition """,Polish
Fix pending stream offset activation in video renderer .,Rename UNK to UNK
Show admin folders for non - DBA,Merge pull request from riednyko / UNK
"Optimize SslHandler ' s detection of supressable exceptions , so it will not break on different OS ' s or jdk impls . See",Replace UNK . UNK ( . . . ) with UNK ( )
Remove Material Theme Builder and redirect to the new material - components - android - examples location .,Merge pull request from UNK / master
Throw parsing error if regexp query contains multiple fields in its short version,Throw parsing error if field query contains multiple fields
GWT Pixmap emulation improvements,Merge pull request from UNK / master
Merge remote - tracking branch ' origin / GT - 3347_dev747368_PR - 1241_agatti_convert_char_seq ',Merge remote - tracking branch ' origin / GT - UNK - UNK - UNK '
DouniaBerrada : Changing TakeScreenshot on Android to take a screenshot of the full page rather than cropping .,DouniaBerrada : Removing unused import .
BAEL - Java Constructors vs Static Factory Methods ( ),UNK ( )
Refactor HystrixYammerMetricsPublisherCommand to allow subclasses to be less - aware of metrics internals,Merge pull request from UNK / master
Use removing and restarting state internally in DownloadManager,Fix race condition in UNK
Publish distribution zip files again,Update gradle . Properties
[ GR - 20948 ] Fix generic target type mapping was using a cached case with wrong assumptions .,Fix typo
Muted verifying monitoring integration in enrich integration test .,Fix UNK ( )
Upgrade to Reactor Californium RELEASE,Upgrade to Groovy 2 . 5 . 1
for checkstyle,Merge pull request from tristaZero / dev
Whitelisting / from Circuit Breaker Exception ( ) ( ),Expose UNK . UNK ( ) ( )
CMMotion,Merge pull request from Tom - Ski / master
Relaxed the LDAP search a bit so that it also matches the ' cn ' and ' mail ' attributes .,"Merged revisions UNK - UNK , UNK - UNK , UNK , UNK , UNK , UNK , UNK , UNK , UNK , UNK , UNK , UNK , UNK via svnmerge from"
Expose ` ip ` fields as strings in scripts . ( ),Merge pull request from jpountz / fix / UNK
indentation fix,"Merged revisions UNK - UNK , UNK , UNK via svnmerge from"
KAFKA - 3751 ; SASL / SCRAM implementation,KAFKA - UNK : Add UNK ( )
Subtract protos from avoid_deps of apple_static_library,Automated rollback of commit UNK .
Merge pull request from eugenp / revert - boot - upgrade,Merge pull request from dkapil / task / BAEL - UNK
more tests,Fix typo
"Use "" Graal "" + compilerConfigurationName .",Rename UNK to UNK .
KAFKA - 4902 ; Utils # delete should correctly handle I / O errors and symlinks,MINOR : Code clean - up
Removing stray println,Merge pull request from UNK / UNK
fixup for,Merge pull request from UNK / UNK
Introduce AWT substitutions that handle java . home set to null and reset java . home to null,[ GR - UNK ] Fix UNK .
Fix error in documentation,Docs : Fix typo
Get rid of pooyak,Remove unused field
cleanup work and test naming,Minor cleanup
add flags to desugar to emit metadata that can be used for double - checking correctness of default and static interface desugaring .,Automated rollback of commit UNK .
[ GR - 16353 ] Added libgraal JNI module .,[ GR - UNK ] Fix UNK .
see 10 / 28 log,Merge pull request from TeamNewPipe / UNK
MINOR : Change log level for group member failure from debug to info,MINOR : Fix typo in UNK ( )
Remove ability to ingore files from spec validation ( ),Convert UNK to use testclusters ( )
[ GR - 18157 ] VSCode highlighting of polglot . eval gets confused with Python multiline strings .,Merge pull request in G / graal - core from ~ JAROSLAV . TULACH_ORACLE . COM / truffle : UNK to master
BEAL - 572 onBackpressure operations,Merge pull request from UNK / master
Handle non - existent files in ServletContextResource,Polish
Add basic auth interceptor recipe ( ),Merge pull request from square / jwilson . UNK . UNK
parseEncryptorRulesConfiguration ( ),UNK ( )
Read - Dpolyglot . engine options when there is no Engine,Rename UNK to UNK .
Merge pull request from cherrylzhao / dev,Rename to UNK
Merge pull request from dreis2211,Polish
Consistently name ObjectType parameter objectType,OM - DSL : Minor cleanup
Rename method to better reflect usage,Fix a bug where UNK . UNK ( ) is called
SimonStewart : Survive the fact that the firefox profile requires the webdriver . json file to be in the right place,SimonStewart : Fixing the failing tests
[ Documentation ] Fixed broken links .,Fix broken links .
Mark OldWatchIndices test AwaitsFix,Rename UNK to UNK
Let the generated DSL code return null on accessXYZ methods and throw the UnsupportedMessageException by the infrastructure,Merge pull request in G / truffle from ~ MICHAEL . VAN . DE . VANTER_ORACLE . COM / truffle : UNK to master
[ CCR ] Fail with a better error if leader index is red ( ),Fix UNK ( )
[ TimePicker ] Added a style for timepicker to customize icons,Automated g4 rollback of changelist UNK
Collector startup success .,Service reference metric pyramid aggregate .
[ GR - 8182 ] Implement native - image - version .,Fix UNK
Add IpAddress by args ( ),Merge pull request from UNK / develop
"Merged revisions 29994 , 29996 via svnmerge from","Merged revisions UNK , UNK , UNK via svnmerge from"
