"Fix unwindInfo bug caused by missing alignmentPad , dump raw byes of unwindInfo and gcInfo",R2RDump : Add support for partially interruptible regions ( dotnet / coreclr )
HttpClient : Try decode Location header using UTF - 8 ( dotnet / corefx ),Copy Kestrel perf changes ( )
Add support for clang 4 . 0 cross build,Merge pull request dotnet / core - setup from gbalykov / add - clang - 4 . 0 - cross - build
Merge pull request from julrichkieffer / RouteInference,Unit tests for Route Inference
Decrypt resources,Change locals to instance variables
Author updates ( ),Merge pull request from aspnet / master
Upgrade to 3 . 1 .,Upgrade to 3 . 1
CalculateJpegChannelSizes ( ),reached consistent state with component scaling data
Merge pull request from dotnet / merges / master - to - features / embeddedRegex,Fixed error messages around fixed fields ( )
extratorrent - cd : replace spaces with fullstops in keywords resolves,extratorrent - cd : andmatch
"Fix package . json files in Angular2Spa and AureliaSpa to have replaceable name ( not hardcoded as Angular2Spa , etc . ) . Other templates were already set up like this .","Put back "" name "" in AureliaSpa package . json because this is auto - replaced during template evaluation"
Remove a # warning in security . c which gets triggered on OS X .,2004 - 04 - 14 Bernie Solomon < bernard @ ugsolutions . com >
Remove more XC attributes,Make sure enum instance field has proper flags set ( make peverify happy )
Added tests to verify response redirection handling in addition to verifying parse responses is handled correctly when it throws .,Added tests to verify the correctness of our ajax default overriding .
( maint ) Fix a choco version command help typo,ICommand add noop ( )
Add startvs for each solution ( dotnet / extensions ),Add startvs script from the tools directory . ( )
Merge pull request from cston / Await,Return Task < T > from submissions
"If de4dot fails , tell the user to send me a link to the installer",Update error message
2005 - 01 - 20 Sebastien Pouliot < sebastien @ ximian . com >,2005 - 01 - 17 Sebastien Pouliot < sebastien @ ximian . com >
Removed check for generics on 1 . 1 runtime,2004 - 09 - 03 Martin Baulig < martin @ ximian . com >
"Revert "" Remove unecessary calls to IsPullAll ( ) """,Merge pull request from dopry / master
Made Application service properties gettes as protected .,Dynamic api controllers support interface inheritance now . Resolved .
Add test coverage for score counter alignment,Merge pull request from peppy / remove - black - box
Removed unnecessary variables,Bug fixes
React to Authorize changes,React to Authorize changes
Bump System . Data . SqlClient from 4 . 4 . 0 to 4 . 6 . 0 in / tests / NLog . UnitTests,Bump System . Data . SqlClient from 4 . 6 . 0 to 4 . 6 . 1 in / tests / NLog . UnitTests ( )
code reuse,Ctor params moved over
Build Roslyn_Preview . zip from a project,Only publiish ILAsm in tests . sh
Revert publishing on the new pool ; There are still hard - coded VS 2015 - isms in these build definitions .,Merge pull request dotnet / corefx from MattGal / publish - build - pool
Starting to cleanup Settings .,Rewrote settings class to lazy - load all settings to improve startup speed .
New : Make Twitter NetStandard compatible,Tabified OAuth files .
2008 - 11 - 18 Zoltan Varga < vargaz @ gmail . com >,[ runtime ] [ llvmonlyexceptions ] Used correct preprocessor symbol for llvmonly try tracking .
Add System . SystemException derivations ( dotnet / corefx ),Adding Apis exposed as part of coreclrdotnet / corefx
"Add check for empty string to correctly get constructors in case of name = "" * """,[ corlib ] Add missing API
Merge pull request from dotnet / merges / dev15 . 7 . x - to - dev15 . 7 . x - vs - deps,Merge pull request from dotnet / merges / dev15 . 7 . x - to - master
In System . Reflection :,2008 - 04 - 22 Zoltan Varga < vargaz @ gmail . com >
feat : reactiveui - core / reactiveui - events now targets UWP 10 . 0 . 14393 . 0 aka anniversary edition ( ),updating the UWP Events project to use the correct SDK versions
Add caching to the DatabaseLoaderTests . ( ),Updating OVA tests . ( )
Upgrade NLog,Upgrade NLog
Disable coverage status checks for project and patch ( dotnet / corefx ),Add codecov yml configuration ( dotnet / corefx )
2005 - 03 - 08 Atsushi Enomoto < atsushi @ ximian . com >,2005 - 02 - 24 Atsushi Enomoto < atsushi @ ximian . com >
Update appveyor . yml,Update appveyor . yml
Fix Guid : : CompareTo . Fixes,2005 - 06 - 30 Sebastien Pouliot < sebastien @ ximian . com >
Get struct timespec from < time . h > in mono / io - layer / misc - private . h,Fix a compile warning
2008 - 03 - 19 Zoltan Varga < vargaz @ gmail . com >,2008 - 03 - 19 Zoltan Varga < vargaz @ gmail . com >
Throw if we hit a duplicate .,Use compound assignment in Microsoft . CodeAnalysis . Features
Stress tool classes,Changing examples stress tests
rename scopes and resources to be more generic,Improve query on cors origins . ( )
Clean up disposal of connection state ( ),Fix issue where multiple calls to dispose don ' t wait properly ( )
Merge pull request from d2dyno / patch - 4,Improvement for TPB - combined TV and HDTV search into one
"Add AutoML components to build , fix issues related to that so it builds","fix test cases , remove AppInsights ref from AutoML ( )"
Issue 492 Add DualTrialQuadral missing resources so no warnings are generated,added some more german translations
Add tests for commands when files are hydrated,Add functional test the fails on Windows without fix
"Added - z to the "" diff "" commands so special chars ( e . g . ? ) are not escaped",? http : / / code . google . com / p / msysgit / issues / detail ? id = 80
First attempt at integrating C # nullable reference types into the type system .,Add tuple types to type system and syntax tree .
React to EntityFramework changes and more tests,"Refactored Manifest loading location , plus tweaks ( )"
Follow - up on merge from ' features / compiler ' into ExpressionVariables,Fixing broken tests
Update current top - level infrastructure folders,Merge pull request from jasonmalinowski / update - codeowners
Add test covering ruleset change on difficulty icon selection,Merge pull request from voidedWarranties / proposal - difficulty - icon - select
Merge pull request from dubeme / patch - 1,: memo : Minor doc tweaks
"TOC and topic renaming with "" feature "" removals ( )",RP route and app conventions update ( )
Merge pull request dotnet / core - setup from dotnet - bot / UpdateDependencies20161111033222,Updating CoreFx to beta - 24711 - 01
Fix storyboard potentially being loaded many times,Merge pull request from peppy / fix - song - select - bindable - issues
Fixed an obsolete warning in DocumentWrapper . cs,Swapped out CsQuery with AngleSharp
Merge pull request from almirvuk / feature / 1678 - read - only - entry,"Added new Bindable Property to Input View , Platform Renderers for Android , iOS , MacOS , UWP , WPF . Setup for UI Test ."
"Also added border style option to ellipse , freehand , line , arrow and magnify annotation tools",Added step shadow
placeholders for random values,configure send for self - host
New test,Test for 75674
Moved scripts to build folder,Bundling html docs
Improve comment,Fix and add XMLDoc
tv - vault : add imdb search and improve season search . ( ),anthelion : fix categories and remux . show imdb id . ( )
Screenshot only taken from ConnectionTab area,Merge pull request from jellyfin / dev
Refactoring of EnC lambda related syntax utilities,Fixed the bound nodes for statements with subexpressions .
feat ( theme - shared ) : add id input to button . component,chore ( theme - shared ) : remove decrecated input from the button
2003 - 09 - 29 Martin Baulig < martin @ ximian . com >,2003 - 09 - 18 Martin Baulig < martin @ ximian . com >
Update ownership of CompilerGeneratorTools to the compiler team,Merge pull request from jasonmalinowski / update - codeowners
Merge pull request from reaperrr / move - icon,Merge pull request from ScottNZ / countries
Resolved pathing in unit tests . Tests are now valid for those running Mono on * nix systems .,refactor
Merge pull request from unoplatform / dev / jela / skia - assets,fix ( dotnetnew ) : Fix WPF Skia Host package version replacements
[ Android ] Handle LongPress correctly in ViewCell with TapGesture content ( ),[ Android ] Handle LongPress correctly in ViewCell with TapGesture content ( )
Add netstandard2 . 0 target,Remove IDE guid
2008 - 01 - 24 Zoltan Varga < vargaz @ gmail . com >,2004 - 12 - 07 Zoltan Varga < vargaz @ freemail . hu >
MenuTest . cs added new test .,New test added to MasterPageTest . cs + new resources for this test .
Move CefBrowserUnmanagedWrapper into it ' s own . h file,Remove CefBrowserUnmanagedWrapper and merge code into CefBrowserWrapper - code simplification
Set NETStandardImplicitPackageVersion via dependencies . props,Set NETStandardImplicitPackageVersion via dependencies . props
Ignore curl error on failed proxy authentication .,Merge pull request dotnet / corefx from Priya91 / fixproxyauth
Panel doesn ' t render nowrap attribute while the Wrap property is set to,2003 - 12 - 04 Gonzalo Paniagua Javier < gonzalo @ ximian . com >
Properly construct slider ends using HitObject . AddNested,Fix hold note head / tails not being nested hitobjects
Assign schema to what ' s new config file ( ),Add config file for what ' s new page generator ( )
Added tests for Operators,Added tests for logical operators
Update dependencies from https : / / dev . azure . com / dnceng / internal / _git / dotnet - wpf - int build 20191220 . 4 ( ),Update dependencies from https : / / dev . azure . com / dnceng / internal / _git / dotnet - wpf - int build 20191220 . 12 ( )
Support netstandard for Abp . AspNetCore package .,Improvements for AbpAspNetCoreConfiguration : Accept module name .
build : clear previous schematics build artifacts,build : update files to copy after schematics build
"* SoapMessageFormatter . cs : In BuildMethodCallFromSoapMessage , set get the",* SoapMessageFormatter . cs : Consider parameters with Out flag when collectiong
Upcate CI Scripts,Upcate CI Scripts
Organised using statements .,Merge pull request from dotnet / xamarin
[ merp ] Add suspend policy to native state summary,[ runtime ] Fix mono - state access to LLVM_API_VERSION
New - ModuleManifest was incorrectly checking if a Uri was well formed by using ToString ( ) which just outputs the original ( ),Set correct ` PSProvider ` full name ( )
fix : Combobox not updating when using Bind ( ) generated ViewModelViewHost ( ),* Added RoutedViewHost for Winforms + tests
[ netcore ] Fix ArgumentException argument order .,[ netcore ] Fix ArgumentException argument order .
[ Android ] Fixes work IsClippedToBounds on ( Fast Renderer ) Frame ( ) fixes fixes,[ A ] Fix Bugzilla 40173 ( )
[ mini ] Use catchExcInMonoError to decide if exc should be embedded in MonoError,[ mini ] Use catchExcInMonoError to decide if exc should be embedded in MonoError
Add VB tests .,Add tests .
Adding some tests to System . Linq .,"LINQ Range , Repeat unit tests"
"Fix for older versions of Mono , fixes issue .","when debug , on startup run after 10 seconds then run every 1 hour"
Refactoring Orchard . ContentManagement,Creating default account on Setup
Updated Getting Started Writing a Custom Analyzer & Code Fix ( markdown ),Updated Getting Started Writing a Custom Analyzer & Code Fix ( markdown )
Year adjustments where static ( 2020 ),Update copyright year
Merge pull request from campbeb / greenshotIconSize,Fix Greenshot editor icon size restraint
"Add a copy to clipboard command , fixes",Copy error to clipboard includes system info
config : add a default static SparkleConfig,config : fix some whitespace
Change ActionMethodExecuted to be Verbose,Merge changes from ' release / 2 . 1 '
Merge pull request from CyrusNajmabadi / oneOrMore,Mark the nodes that allow trailing separators '
Merge pull request from MediaBrowser / dev,remove unused code
2004 - 08 - 08 Zoltan Varga < vargaz @ freemail . hu >,2004 - 10 - 08 Zoltan Varga < vargaz @ freemail . hu >
Remove . so extension from libcoreclr in mscorlib P / Invokes,Merge pull request dotnet / coreclr from stephentoub / redirect_ole32
"Move the mono_thread_create ( ) function into utils / mono - threads . h / c , change / simplify its signature a bit .","Move the mono_thread_create ( ) function into utils / mono - threads . h / c , change / simplify its signature a bit ."
"* sys - time . c : Properly set the modification time , instead of using the",Merge pull request from xmcclure / modet - pointer
closes,Merge pull request from AutoMapper / lbargaoanu - MaxDepth
Avoid potentially wasteful compare call,Avoid potentially wasteful compare call
Fix incorrect parent state transfer,Fix sample disabled status not being updated correctly from seek state
Sqlite : Throw on blocked translation of aggregate ( ),Sqlite Query : Block aggregate functions and OrderBy on unsupported types
Merge pull request from dotnet - maestro - bot / merge / release / 3 . 0 - to - master,Query : Convert lateral joins into predicate joins only when appropriate
Update dependencies from https : / / github . com / dotnet / arcade build 20190725 . 15 ( ),Update dependencies from https : / / github . com / dotnet / arcade build 20201020 . 8 ( )
2004 - 08 - 05 Anirban Bhattacharjee < banirban @ novell . com >,Few tests on property grammar
Added missing [ AmbientProperty ],Merge pull request from snakefoot / LayoutRenderThreadAgnostic
Fix comment,"* cs0208 - 7 . cs , cs0208 - 8 . cs : New tests . Verified on CSC ."
2008 - 05 - 19 Martin Baulig < martin @ ximian . com >,2007 - 11 - 05 Martin Baulig < martin @ ximian . com >
Remove unnecessary local variable .,Remove ineffective statements .
Make sgen - fin - weak - hash . c a proper module .,Make sgen - fin - weak - hash . c a proper module .
Add eventpipe to dist files ( ),Add eventpipe to dist files ( )
Actually fix profile images,Merge pull request from barronpm / displaypreferences - fixes
Update Git recommended version to 2 . 20 . 1,Set recommended Git version to 2 . 22 . 0
feat ( theme - shared ) : import toast - container component to module,chore : remove a duplication from theme - shared . module
Added missing file GIFPreviewer,Add services for different ways of returning an image .
Feature / new api ( ),Fix links are not cleaned before being sent to the webui . Fix failed requests not being forwarded to the caller . Add size display to web ui .
Update LICENSE . txt,Third Party Notices for OSS components in PowerShell source
"Fix : String "" interpolation "" , invalid cast when emitting "" IL with C # """,Fix folding bug with string interpolation
Merge pull request from nyanmisaka / ios - hls - bitrate,fixes - Support adaptive bitrate streaming
add email notification for travis builds,Disable osx builds
Update AudioCategory . cs,Add XML documentation for IFormFileCollection . ( )
"Revert "" Enable api compat """,Merge pull request dotnet / corefx from weshaggard / EnableApiCompat
Removed unused constants . Issue dotnet / extensions,Add all status codes in IANA list and update reason phrases
Fix build break due to Razor changes,Fix build break due to Razor changes
[ colrib ] Fixes mono / mono @ aecdb91a0628efb03d0b6578e9dcdda90904ad20 and add GC tests,[ corlib ] RemotingConfiguration now try to use the bundled machine . config first .
Merge pull request dotnet / corefx from marek - safar / compression,[ System . IO . Compression ] Remove unused ( duplicate ) CompressionMode . cs
clean up graphics settings in SettingsMenuLogic . cs,fix prev so it compiles with csc
Merge pull request from AvaloniaUI / datagrid - indexer - sorting,Improve registry startup and lookup performance ( )
Merge pull request from gregsohl / Add_View_Tags_Shortcuts,Enabled Ctrl + Alt + T as a hotkey for the Show Tags menu option . Show it on the menu .
add new guide settings,Merge pull request from MediaBrowser / dev
"[ tests ] Works in stand - alone app , fails in nunit",2009 - 06 - 16 Andrés G . Aragoneses < aaragoneses @ novell . com >
Speed up FileSystem,Fast checking for file existance
Add IsWithinCustomLimits bool property to IsolatorLimitResult,Add CurrentTimeStepElapsed to Isolator logging
fix yaml,fix yaml
no longer need hibp in connect csp,allow blobs in object - src CSP
2008 - 03 - 02 Miguel de Icaza < miguel @ novell . com >,2008 - 03 - 02 Miguel de Icaza < miguel @ novell . com >
* Modify DefaultControllerTypeProvider to look at the object graph to,[ Fixes ] Add overload to AddControllerAsServices that uses the default controller discovery logic .
Updated HttpResponse to support binary content .,Updated HttpResponse to support binary content .
2005 - 11 - 07 Sebastien Pouliot < sebastien @ ximian . com >,2005 - 11 - 07 Sebastien Pouliot < sebastien @ ximian . com >
[ jit ] Remove the exception handling code of the old debugger .,[ jit ] Remove the exception handling code of the old debugger .
add package dependencies,Merge pull request from CyrusNajmabadi / updateNuSpecs
Branching for 2 . 0 . 0 rtm,Branching for 2 . 0 . 0 rtm
Use StringBuilder,Merge pull request from NextTurn / builder
Merge pull request from jakepoz / update_openal_submodules,Updating the Dependencies submodule to include the new openal - soft library which fixes app crashing issues on Android
Renamed SceneMappingTest now saved in project file .,csproj file changes
fix type in debug info,don ' t change the notification icon
Allow store owner to view current wishlists ( similar implementation as sales > current shopping carts ),Current wishlist / cart grids rewritten
In FileWebRequestTest and HttpWebRequestTest excluded not working under TARGET_JVM configuration tests .,2005 - 02 - 01 Zoltan Varga < vargaz @ freemail . hu >
2006 - 03 - 25 Marek Safar < marek . safar @ seznam . cz >,2001 - 01 - 03 Ravi Pratap < ravi @ ximian . com >
update image magick encoder,update image magick encoder
Document IndexingKind . cs,Fix ChromecastVersion numbering
moved Base to front from the end,slit types to base and sealed .
Use proper JavaScript comment . Closes,More changes to clarify example signalr usage
Revert some unrelated changes introduced by merge,Removed unused reference
Allow UpdateFile to be called when a previous file doesn ' t exist,Fix model file infos not being removed
Merge pull request from dotnet - maestro - bot / merge / release / 2 . 2 - to - master,Add LinkGenerator extensions for MVC
Add aspnet - webpack - react NPM package,Add aspnet - prerendering NPM package
Remove file addition test,Split test
Rework freezing to use masking,Merge pull request from smoogipoo / hold - note - freeze
API work . ( ),Catch - up in Xamarin . Forms . [ Core | Pages | Xaml ] ( )
[ jit ] Emit the push / pop LMF code as IR on amd64 .,[ jit ] Use the generic lmf push / pop code on winx64 .
Merge pull request from hbons / fix / linux - status - icons,logger : Fix possible sharing violation on log file
mono : Use the relocated directory for finding support libraries in data / config,Merge pull request mono / mono from lewurm / master
Update ILLink version .,Update ILLink version .
2008 - 10 - 03 Marek Safar < marek . safar @ gmail . com >,2004 - 07 - 20 Martin Baulig < martin @ ximian . com >
Add WithHarvesterSpriteBody,Streamline resource anim traits
Remove Map . SequenceProvider .,"Kill ITerrainTypeModifier for explicit updating of a custom layer in the map . Functionally equivalent , but MUCH faster ."
* ComboBox . cs : Minor correction to previous patch : PageDown should,* TabControl . cs : Only clicks with the left button should be
Update dogfooding . md,Fix extra brace in code example .
Merge pull request from jornh / prepare - to - pack - 31 . 0 . 0 - pre1,I missed removing some CS . Core NuGet files
Add Test - Json cmdlet ( NJsonSchema ) ( ),Automatic translations update
Add CompareToOriginal at the end of Issue1014 test,Compare image on windows only for now .
Finishing overloads,fixes
Merge pull request from MediaBrowser / dev,update mac project
2005 - 03 - 18 Peter Bartok < pbartok @ novell . com >,2007 - 01 - 22 Jonathan Pobst < monkey @ jpobst . com >
v0 . 8 . 2 ( ),Fix dialog - related issues ( )
"Fix UWP volume , mediasource exception , android position ( )",[ Tizen ] Add TabIndex implement for Tizen renderer ( )
Remove NativeMethods from System . IO . Ports ( dotnet / corefx ),Refactoring interop - related constants and shared files to follow the coding conventions ( dotnet / corefx )
Update BuildTools to prerelease - 02020 - 01 ( dotnet / corefx ),Update BuildTools to preview1 - 03224 - 03 ( dotnet / corefx )
( improve ) ToggleSwitch : Add 2 extra content controls to hold / show the on and off labels,Merge pull request from MahApps / feature / VSTheme_Expander
Rewrite hold note input handling,Merge pull request from bdach / hold - note - fade
"Fix flag - related crash for scripted "" players """,Merge pull request from obrakmann / fix7935_random_factions_in_missions
2009 - 05 - 04 Bill Holmes < billholmes54 @ gmail . com >,removing PLATFORM_WIN32
Added Linq post filtering to indexer searches .,Fixed issues with searching and the results being filtered before the SearchProvider could properly handle them .
Merge pull request mono / mono from alexanderkyte / pedump_sgen,[ runtime ] Replace pedump boehm dependency with sgen dependency
2007 - 07 - 26 Nagappan A < anagappan @ novell . com >,2004 - 05 - 13 Umadevi S < sumadevi @ novell . com >
make platform,add RID . . . why ?
Initial work on BenchmarkDotNet . Diagnostics . Windows rename,"Analys ( z ) ers unification , lets use single spelling , fixes"
Update Korean translation : ImageSizeForm,Merge pull request from JooHyungByun / master
2004 - 07 - 30 Sureshkumar T ( tsureshkumar @ novell . com ),2005 - 03 - 22 Sureshkumar T < tsureshkumar @ novell . com >
Switch to MSBuild . Sdk . Extras for WPF support,Merge pull request from sharwell / async - package
Added protobuild definition for MGCB .,orig file are added to . gitignore
MediaPlayer . WMS : Fixed issue where next song may not start playing after previous song finished playing,MediaPlayer . WMS : Reworked to make song playback more robust
Merge remote - tracking branch ' upstream / master ' into feature / statistics_ui,Merge pull request from Licshee / using - StringEx
Moved common middleare test setup into a base class,Merge pull request from binarymash / feature / ImproveTests
Implemented SetData for Texture2D on Android,Merge pull request from dellis1972 / develop
2004 - 04 - 13 Sebastien Pouliot < sebastien @ ximian . com >,revert accidental checkin . This doesn ' t re - enable those tests since the
Merge pull request from AvaloniaUI / dbus - menu - icon,icon - data support for dbusmenu
* TreeNodeCollection . cs : Dont ' t recalculate the visible order on,* TreeNode . cs : Just update the single node when it is
try to fix flickering glow borders ( on resizing ),Merge pull request from MahApps / glow - border - anti - flicker
Update Razor submodule to fix build break,Updating submodule ( s )
2008 - 01 - 10 Igor Zelmanovich < igorz @ mainsoft . com >,2008 - 01 - 13 Igor Zelmanovich < igorz @ mainsoft . com >
[ sgen ] We don ' t need to trim the free list when finishing gray stack,[ sgen ] We don ' t need to trim the free list when finishing gray stack
fix ( reg ) : Propagate resource binding updates top - down when theme changes,Merge pull request from unoplatform / dev / djo / theme - updates - fix - 5
[ Linux ] [ GDB - JIT ] Add try / catch blocks to methods in DWARF ( dotnet / coreclr ),[ GDBJIT ] Make gdbjit thread - safe & bug fix ( dotnet / coreclr )
Updating package version to preview2,Updating package version to preview2
don ' t cache video output at all,Implemented tray icon commands . ( Dashboard link currently won ' t work )
Move health display out of the visibility container,Revert unnecessary changes
Remove Use of CloseHandle,Cancel previous watcher ( )
TEST 3,TEST
Add System . IO . IOException info .,Add System . IO . IOException info .
Code copied over,Move away from shared server project
Fix AttackCharge not picking a new target if the current became invalid,Merge pull request from cjshmyr / attackcharge
Merge pull request from tnatzke / master,Added ability to group stack series graphs .
Merge pull request from QuantConnect / bug - quandl - proxy,Merge pull request from Martin - Molinero / bug - modify - quandl - source - to - use - proxy
Enable authenticode signing for libraries with open key,Move contents of binplace . targets
Merge pull request dotnet / corefx from dsgouda / packupdate,Updating nuget packages for perf xunit runner
Clean tmp folder after unzipping KoreBuild,Clean tmp folder after unzipping KoreBuild
fixed prefix to use abs path and switched to libc + + with clang,Add command list / help command ( )
Parser now supports mini - series ( treats them as season 1 ) .,Parser now supports mini - series ( treats them as season 1 ) .
Moved from Renderer to Writer,Moved AddTagHelperHtmlAttribute from renderer to writer
Merge pull request dotnet / coreclr from sdmaclea / PR - SIMD - genSIMDIntrinsicInit - 0,[ ARM64 ] genSIMDIntrinsicInit contain 0
Fixed SAB getting the string value for Priority ( instead of the integer value ) .,Fixed SAB getting the string value for Priority ( instead of the integer value ) .
Don ' t attempt to re - map existing beatmap / ruleset ( for testing ),Set game ruleset to the score ruleset
Optimizing layouts of SkipUntil .,Optimizing layouts of TakeUntil .
Add a event IsOpenChanged to Flyout,introduced Flyout . ClosingFinished event
Update BlazorHosted template content to new APIs,"In templates , update _ViewImports / NavMenu to match updated APIs"
64bit support for test cases,Add cordb project
2004 - 05 - 14 Umadevi S ( sumadevi @ novell . com ),2004 - 05 - 14 Umadevi S ( sumadevi @ novell . com )
Delete trailing whitespace,Delete trailing whitespace
greeklegends : add config sort options,blutopia : add config sort option
transmitthenet : Add daily show support for NEB . Resolves,"If URL already contains query string then don ' t add "" ? "" again"
Merge pull request from sharwell / try - dequeue - async,Implement AsyncQueue < T > . TryDequeueAsync
Sample app added,added sample app
2005 - 03 - 17 Peter Bartok < pbartok @ novell . com >,2006 - 01 - 9 Jonathan Chambers < jonathan . chambers @ ansys . com >
[ netcore ] Show line numbers when xunit tests fail ( ),[ netcore ] Add missing ' prepare ' dependency to run - tests - corefx
btdigg : default sort to relevance instead of age . resolves,7torrents : oops fix
Expose MarshalAsAttribute to the runtime .,2002 - 12 - 21 Miguel de Icaza < miguel @ ximian . com >
almost all js files are loaded using require . js,almost all js files are loaded using require . js
code style,fix case - insensitive behavior
2002 - 04 - 10 Nick Drochak < ndrochak @ gol . com >,2002 - 04 - 10 Nick Drochak < ndrochak @ gol . com >
Missed UnManagedType . LPUTF8Str in last commit .,Merge pull request dotnet / corefx from tijoytom / master
Merge pull request from reaperrr / blocksbullets,Added LineBuildNode trait to filter which structure ( s ) a LineBuild actor can be attached to .
chore : Switch to unmodified WinUI Xaml,Update NavigationView styles for Uno specifics
Fixed : Now assuming that an Ended series without any airdates are direct - to - dvd .,Fixed : Now assuming that an Ended series without any airdates are direct - to - dvd .
Fix typo,Remove a warning and allow eglib to build with warnings .
try harder,removed line break
Merge pull request dotnet / corefx from jamesqo / patch - 3,Add note to build - release before running perf tests .
Improve the performance of List < T > . Reverse,Port List . Reverse changes from CoreCLR
Update getting - started . md ( ),Suggest RP in intro to MVC5 ( )
Merge pull request from tritao / system_io_compression_reopen,[ System . IO . Compression ] Fixed Zip entry stream length / position getters in Update mode .
Some code cosmetics in Multicast .,Adding overloads to Publish [ Last ] .
Fix FlakyAttribute ( dotnet / extensions ),Merge pull request dotnet / extensions from dotnet - maestro - bot / merge / release / 3 . 0 - to - master
2004 - 07 - 24 Martin Baulig < martin @ ximian . com >,2004 - 07 - 24 Martin Baulig < martin @ ximian . com >
Remove redundant IEnumerable . Cast < T > call,TfsBuildDefinitionName ( string ) changed to TfsBuildDefinitionNameFilter ( Regex )
Simplify expression .,Return first control point in the list if the time is before it .
[ System . ServiceModel ] Fix flaky Bug652331_2 test,Fix 2 . 0 test build ( disable it ) .
add MicroOrm . Dapper . Repositories,Merge pull request from ahmadalli / patch - 2
Update tc msbuild to control versioning for v3,update build - sn . proj
Moving CreateEnumerator tests .,Moving AsAsyncEnumerable tests .
AnimeTorrents : Skip releases which newbie user ' s can ' t download yet ( ),Tidy up
Merge pull request from EVAST9919 / simplify - paginated - container,Refactor PaginatedContainer to avoid code duplication
2008 - 11 - 29 Zoltan Varga < vargaz @ gmail . com >,2009 - 03 - 05 Zoltan Varga < vargaz @ gmail . com >
Fix to make Reverse Engineering work on dnxcore50 and to enable tests for,Fix for issue 1934 - improve layout of configuration code in OnModelCreating ( ) .
Swap order of parameters to event args .,Merge pull request from AvaloniaUI / fixes / 3737 - event - arg - ordering
Rename itemIds to ids,Merge pull request from cvium / fix_collection_endpoints
[ sgen ] Workers use thread pool .,Merge pull request from BrzVlad / feature - par - nrs
Add checks for unexpected usages of hte collection .,Add error if variable crosses function boundary .
Add UseReactDevelopmentServer ( ) middleware . Factor out common code .,Cleanup processes started by UseReactDevelopmentServer and UseAngularCliServer
Add docs dir,+ ‘ . sparkleshare ’
Merge pull request dotnet / coreclr from prajwal - aithal / devel / arm - ci - script - improv,Add ` - - mode ` option to arm32 CI script
GetEventResources . txt into GetEventResources . resx for Microsoft . PowerShell . Commands . Diagnostics resources,Convert txt resources into resx for Microsoft . WSMan . Management
Pass catchAll ValueTuple via in ( ),Avoid allocating the CandidateSet when there ' s a single match ( )
Reduce allocations even more .,Weaken cast .
update to 1 . 0 . 26 - prerelease - 00802 - 01,Merge pull request dotnet / corefx from maririos / updateBT
refactor code,rename class
Merge pull request dotnet / corefx from stephentoub / fix_fwr_concurrency,Fix concurrency problem in FileWebRequest resulting in sporadic test failures
